field_id,source_table,Structured_comment_name,Package_item,Title_advsearch,Help_Text,Requirement,Expected_value,Value_syntax,Occurrence,Position,Position_advsearch,Section,Visible,searchable,searchable_any,Exportable,API_reachable,filled,Comment,last_change
344,met_util,metabolite_util,Metabolite,Metabolite (utilization),"e.g. a substrate, an electron acceptor, a degraded metabolite",X,CHEBI; name,{term},m,321.0,320.0,morphology_physiology,1,1,1,1.0,1.0,1.0,Maybe more bio-(chemical) ontologies needed to be included so that only controlled vocabulary is allowed.,2017-10-18 13:37:04
345,met_util,ability,Utilization activity,Utilization activity,Ability of metabolite utilization.,X,enumeration,[-|+|+/-],m,322.0,322.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:04
346,met_util,test_type,Kind of utilization tested,Kind of utilization tested,Type of applied utilization test.,X,enumeration,[assimilation|growth|aerobic growth|anaerobic growth|anaerobic growth with light|anaerobic growth in the dark|required for growth|builds acid from|builds base from|builds gas from|fermentation|hydrolysis|degradation|electron acceptor|electron donor|respiration|reduction|oxidation|nitrogen source|carbon source|energy source|aerobic catabolization|anaerobic catabolization|sulfur source|other],m,323.0,323.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2019-01-25 08:45:50
347,met_test,methyl_red,Methylred-test,Methylred-test (Glucose),Test for mixed acid fermentation on glucose,X,enumeration,[-|+|+/-],m,340.0,340.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-11-17 12:48:55
348,met_test,voges_proskauer,Voges-Proskauer-test,Voges-Proskauer-test (Acetoin),Test for acetoin production,X,enumeration,[-|+|+/-],m,339.0,339.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-11-17 12:48:40
349,met_antibiotica,is_antibiotic,Antibiotic function,has antibiotic function,Yes if metabolite has an antibiotic function,X,true or false,{boolean},m,326.0,326.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
350,met_antibiotica,ab_sensitivity_conc,Concentration,Antibiotic sensitivity conc.,Concentration in g/L,X,measurement value,{float},m,327.0,327.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Values need to be displayed with unit: g/L,2017-10-18 13:37:04
351,met_antibiotica,ab_resistance_conc,Concentration,Antibiotic resistance conc.,Concentration in g/L,X,measurement value,{float},m,331.0,331.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Values need to be displayed with unit: g/L,2017-10-18 13:37:04
352,enzymes,enzyme,Enzyme,Enzyme,"enzyme e.g. catalase, urease, alkaline phosphatase",X,name,{term},m,350.0,350.0,morphology_physiology,1,1,1,1.0,1.0,1.0,,2017-10-18 13:37:04
353,enzymes,activity,Enzyme activity,Enzyme activity,Tested activity,X,enumeration,[-|+|+/-],m,351.0,351.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:04
354,enzymes,ec_number,EC number,EC number,Corresponding EC number,X,name,{text},m,352.0,352.0,morphology_physiology,1,1,1,1.0,1.0,1.0,,2017-10-18 13:37:04
355,met_antibiotica,ab_intermediate_conc,Concentration,Antibiotic intermediate conc.,Concentration in g/L,X,measurement value,{float},m,329.0,329.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Values need to be displayed with unit: g/L,2017-10-18 13:37:04
356,halophily,test_type,Tested relation,Tested relation,Kind of relation for a tested salt concentration,X,enumeration,[growth|maximum|minimum|optimum|resistant|other],m,306.0,307.0,morphology_physiology,1,1,0,1.0,1.0,1.0,,2017-10-18 13:37:04
357,halophily,ability,Testresult,Testresult,Ability of salt tolerance.,X,enumeration,[positive|no|inconsistent],m,305.0,308.0,morphology_physiology,1,1,0,1.0,1.0,1.0,Description is optional.,2017-10-18 13:37:04
358,nutrition_type,nutrition_type,Nutrition type,Nutrition type,"eg. autotroph, heterotroph, phototrop, ...",X,enumeration,[autotroph|carboxydotroph|chemoautotroph|chemoheterotroph|chemolithoautotroph|chemolithotroph|chemolithoheterotroph|chemoorganoheterotroph|chemoorganotroph|chemosynthetic|chemotroph|copiotroph|diazotroph|facultative|heterotroph|lithoautotroph|lithoheterotroph|lithotroph|methanotroph|methylotroph|mixotroph|obligate|chemoautolithotroph|oligotroph|organoheterotroph|organotroph|photoautotroph|photoheterotroph|photolithoautotroph|photolithotroph|photosynthetic|phototroph|photoautotroph|organotroph|diazotroph|photoorganoheterotroph],m,319.0,319.0,morphology_physiology,1,0,0,1.0,1.0,1.0,Description is optional.,2019-01-25 13:29:24
359,met_antibiotica,ab_sensitivity_unit,concentration unit,concentration unit,"e.g. g/L, mM",x,enumeration,[µg|µg (disc)|Unit|Unit (disc)|µg/mL|µg/mL (MIC)],m,328.0,328.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
360,met_antibiotica,ab_intermediate_unit,concentration unit,concentration unit,"e.g. g/L, mM",x,enumeration,[µg|µg (disc)|Unit|Unit (disc)|µg/mL|µg/mL (MIC)],m,330.0,330.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
361,met_antibiotica,ab_resistance_unit,concentration unit,concentration unit,"e.g. g/L, mM",x,enumeration,[µg|µg (disc)|Unit|Unit (disc)|µg/mL|µg/mL (MIC)],m,332.0,332.0,morphology_physiology,1,0,0,1.0,1.0,1.0,,2017-10-18 13:37:04
362,kit_api_20E,cupule_21,cupule_21,cupule_21,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
363,kit_api_20E,cupule_22,cupule_22,cupule_22,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
364,kit_api_20E,cupule_23,cupule_23,cupule_23,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
365,kit_api_20E,cupule_24,cupule_24,cupule_24,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
366,kit_api_20E,cupule_25,cupule_25,cupule_25,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
367,kit_api_20E,cupule_26,cupule_26,cupule_26,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
368,kit_api_20E,cupule_27,cupule_27,cupule_27,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20E_meta,2017-12-14 13:18:18
369,kit_api_20E_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
370,kit_api_20E_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
371,kit_api_20E_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
372,kit_api_20E_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
373,kit_api_20E_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
374,kit_api_20E_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
375,kit_api_20E_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
376,kit_api_20E_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
377,kit_api_20NE_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
378,kit_api_20NE_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
379,kit_api_20NE_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
380,kit_api_20NE_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
381,kit_api_20NE_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
382,kit_api_20NE_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
383,kit_api_20NE_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
384,kit_api_20NE_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
385,kit_api_coryne,cupule_21,cupule_21,cupule_21,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_coryne_meta,2017-12-14 13:18:18
386,kit_api_coryne_meta,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
387,kit_api_coryne_meta,substrate,name of the substrate,name of the substrate,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
388,kit_api_coryne_meta,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
389,kit_api_coryne_meta,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
390,kit_api_coryne_meta,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
391,kit_api_coryne_meta,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
392,kit_api_coryne_meta,enzyme,name of the enzyme,name of the enzyme,,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
393,kit_api_coryne_meta,EC_number,EC number,EC number,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
394,kit_api_zym_ec,ID_microbiol,eindeutige ID in microbiology DB,eindeutige ID in microbiology DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
395,kit_api_zym_ec,ID_CHEBI,Identifier CHEBI ontology,Identifier CHEBI ontology,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
396,kit_api_zym_ec,CAS,Identifier CAS system,Identifier CAS system,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
397,kit_api_zym_ec,kegg_comp,Identifier KEGG compound DB,Identifier KEGG compound DB,,1,identification number,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
398,kit_api_zym_ec,brenda_ligand,Identifier BRENDA ligand DB,Identifier BRENDA ligand DB,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
399,kit_api_20A,ID_kit_api_20A,ID_kit_api_20A,ID_kit_api_20A,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
400,kit_api_20A,cupule_1,cupule_1,cupule_1,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
401,kit_api_20A,cupule_2,cupule_2,cupule_2,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
402,kit_api_20A,cupule_3,cupule_3,cupule_3,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
403,kit_api_20A,cupule_4,cupule_4,cupule_4,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
404,kit_api_20A,cupule_5,cupule_5,cupule_5,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
405,kit_api_20A,cupule_6,cupule_6,cupule_6,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
406,kit_api_20A,cupule_7,cupule_7,cupule_7,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
407,kit_api_20A,cupule_8,cupule_8,cupule_8,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
408,kit_api_20A,cupule_9,cupule_9,cupule_9,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
409,kit_api_20A,cupule_10,cupule_10,cupule_10,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
410,kit_api_20A,cupule_11,cupule_11,cupule_11,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
411,kit_api_20A,cupule_12,cupule_12,cupule_12,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
412,kit_api_20A,cupule_13,cupule_13,cupule_13,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
413,kit_api_20A,cupule_14,cupule_14,cupule_14,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
414,kit_api_20A,cupule_15,cupule_15,cupule_15,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
415,kit_api_20A,cupule_16,cupule_16,cupule_16,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
416,kit_api_20A,cupule_17,cupule_17,cupule_17,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
417,kit_api_20A,cupule_18,cupule_18,cupule_18,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
418,kit_api_20A,cupule_19,cupule_19,cupule_19,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
419,kit_api_20A,cupule_20,cupule_20,cupule_20,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
420,kit_api_20A,cupule_21,cupule_21,cupule_21,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
421,kit_api_20A,cupule_22,cupule_22,cupule_22,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
422,kit_api_20A,cupule_23,cupule_23,cupule_23,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
423,kit_api_20A,cupule_24,cupule_24,cupule_24,Api Kit test cupule,1,enumeration,[-|+|+/-],1,,,morphology_physiology,1,0,0,1.0,0.0,1.0,Name of cupule is given by table kit_api_20A_meta,2017-12-14 13:18:18
424,kit_api_20A_meta,ID_kit_api_20A_meta,ID_kit_api_20A_meta,ID_kit_api_20A_meta,,1,identification number,{integer},1,,,data administration,0,0,0,0.0,0.0,1.0,ID for internal use,2016-09-30 11:22:46
425,kit_api_20A_meta,cupule,Position of cupule,Position of cupule,Number/Position of cupule in the test kit.,1,Position of cupule,{int},1,,,data administration,0,0,0,0.0,1.0,1.0,Combined field. Special treatment necessary.,2017-05-23 16:08:04
426,kit_api_20A_meta,cupule_Name_Kit,Test kit cupule name,Test kit cupule name,Name of cupule in the test kit.,1,reaction name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2017-12-14 13:18:18
427,kit_api_20A_meta,reaction_name,Tested enzyme/reaction,Tested enzyme/reaction,Name of the tested enzyme or type and capability of reaction.,1,name,{text},1,,,data administration,0,0,0,0.0,0.0,1.0,Combined field. Special treatment necessary.,2016-09-30 11:22:46
