ID_met_antibiotica,metabolite_antib,MET_group_ID,is_antibiotic,ab_sensitive,ab_sensitivity_conc,rgStart_sens,rgEnd_sens,ab_sensitivity_unit,ab_intermediate,ab_intermediate_conc,rgStart_int,rgEnd_int,ab_intermediate_unit,ab_resistant,ab_resistance_conc,rgStart_res,rgEnd_res,ab_resistance_unit,chebi_ID,FK_metabolites,ID_strains,ID_reference,manual_annotation,last_change
12790,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2232.0,20074,18281,0,2017-02-10 09:57:45
12791,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2233.0,20074,18281,0,2017-02-10 09:57:45
12792,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2235.0,20071,18281,0,2017-02-10 09:57:45
12793,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2234.0,20071,18281,0,2017-02-10 09:57:45
12794,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2235.0,20071,18281,0,2017-02-10 09:57:45
12795,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2236.0,20072,18281,0,2017-02-10 09:57:45
12796,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2236.0,20072,18281,0,2017-02-10 09:57:45
12797,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2237.0,20072,18281,0,2017-02-10 09:57:45
12798,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2238.0,20075,18281,0,2017-02-10 09:57:45
12799,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2238.0,20075,18281,0,2017-02-10 09:57:45
12800,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2239.0,20075,18281,0,2017-02-10 09:57:45
12801,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2241.0,20077,18281,0,2017-02-10 09:57:45
12802,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2240.0,20077,18281,0,2017-02-10 09:57:45
12803,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2241.0,20077,18281,0,2017-02-10 09:57:45
12804,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2242.0,20063,18281,0,2017-02-10 09:57:45
12805,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2244.0,20070,18281,0,2017-02-10 09:57:45
12806,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2243.0,20070,18281,0,2017-02-10 09:57:45
12807,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2244.0,20070,18281,0,2017-02-10 09:57:45
12808,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2246.0,20069,18281,0,2017-02-10 09:57:45
12809,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2245.0,20069,18281,0,2017-02-10 09:57:45
12810,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2246.0,20069,18281,0,2017-02-10 09:57:45
12814,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2248.0,20066,18281,0,2017-02-10 09:57:45
12815,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2247.0,20066,18281,0,2017-02-10 09:57:45
12816,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2248.0,20066,18281,0,2017-02-10 09:57:45
12817,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2249.0,20092,18281,0,2017-02-10 09:57:45
12818,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2249.0,20092,18281,0,2017-02-10 09:57:45
12819,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2250.0,20092,18281,0,2017-02-10 09:57:45
12820,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2251.0,20094,18281,0,2017-02-10 09:57:45
12821,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2251.0,20094,18281,0,2017-02-10 09:57:45
12822,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2252.0,20094,18281,0,2017-02-10 09:57:45
12826,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2253.0,20086,18281,0,2017-02-10 09:57:45
12827,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2253.0,20086,18281,0,2017-02-10 09:57:45
12828,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2254.0,20086,18281,0,2017-02-10 09:57:45
12829,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2256.0,20087,18281,0,2017-02-10 09:57:45
12830,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2255.0,20087,18281,0,2017-02-10 09:57:45
12831,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2256.0,20087,18281,0,2017-02-10 09:57:45
12832,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2273.0,20083,18281,0,2017-02-10 09:57:45
12833,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2258.0,20084,18281,0,2017-02-10 09:57:45
12834,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2257.0,20084,18281,0,2017-02-10 09:57:45
12835,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2258.0,20084,18281,0,2017-02-10 09:57:45
12836,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2260.0,20085,18281,0,2017-02-10 09:57:45
12837,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2259.0,20085,18281,0,2017-02-10 09:57:45
12838,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2260.0,20085,18281,0,2017-02-10 09:57:45
12839,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2262.0,20104,18281,0,2017-02-10 09:57:45
12840,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2261.0,20104,18281,0,2017-02-10 09:57:45
12841,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2262.0,20104,18281,0,2017-02-10 09:57:45
12842,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2264.0,20103,18281,0,2017-02-10 09:57:45
12843,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2263.0,20103,18281,0,2017-02-10 09:57:45
12844,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2264.0,20103,18281,0,2017-02-10 09:57:45
12845,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2266.0,20102,18281,0,2017-02-10 09:57:45
12846,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2265.0,20102,18281,0,2017-02-10 09:57:45
12847,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2266.0,20102,18281,0,2017-02-10 09:57:45
12848,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2268.0,20100,18281,0,2017-02-10 09:57:45
12849,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2267.0,20100,18281,0,2017-02-10 09:57:45
12850,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2268.0,20100,18281,0,2017-02-10 09:57:45
12851,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2269.0,20099,18281,0,2017-02-10 09:57:45
12852,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2269.0,20099,18281,0,2017-02-10 09:57:45
12853,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2270.0,20099,18281,0,2017-02-10 09:57:45
12854,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2272.0,20097,18281,0,2017-02-10 09:57:45
12855,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2271.0,20097,18281,0,2017-02-10 09:57:45
12856,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2272.0,20097,18281,0,2017-02-10 09:57:45
12857,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2273.0,20083,18281,0,2017-02-10 09:57:45
12858,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2274.0,20083,18281,0,2017-02-10 09:57:45
12859,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2275.0,20096,18281,0,2017-02-10 09:57:45
12860,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2275.0,20096,18281,0,2017-02-10 09:57:45
12861,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2276.0,20096,18281,0,2017-02-10 09:57:45
12862,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2277.0,20068,18281,0,2017-02-10 09:57:45
12863,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2277.0,20068,18281,0,2017-02-10 09:57:45
12864,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2278.0,20068,18281,0,2017-02-10 09:57:45
12865,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2279.0,20106,18281,0,2017-02-10 09:57:45
12866,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2279.0,20106,18281,0,2017-02-10 09:57:45
12867,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2280.0,20106,18281,0,2017-02-10 09:57:45
12868,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2282.0,20107,18281,0,2017-02-10 09:57:45
12869,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2281.0,20107,18281,0,2017-02-10 09:57:45
12870,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2282.0,20107,18281,0,2017-02-10 09:57:45
12871,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2283.0,20108,18281,0,2017-02-10 09:57:45
12872,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2283.0,20108,18281,0,2017-02-10 09:57:45
12873,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2284.0,20108,18281,0,2017-02-10 09:57:45
12874,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2285.0,20109,18281,0,2017-02-10 09:57:45
12875,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2285.0,20109,18281,0,2017-02-10 09:57:45
12876,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2286.0,20109,18281,0,2017-02-10 09:57:45
12877,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2287.0,20110,18281,0,2017-02-10 09:57:45
12878,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2287.0,20110,18281,0,2017-02-10 09:57:45
12879,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2288.0,20110,18281,0,2017-02-10 09:57:45
12880,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2290.0,20111,18281,0,2017-02-10 09:57:45
12881,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2289.0,20111,18281,0,2017-02-10 09:57:45
12882,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2290.0,20111,18281,0,2017-02-10 09:57:45
12883,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2291.0,20121,18281,0,2017-02-10 09:57:45
12884,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2291.0,20121,18281,0,2017-02-10 09:57:45
12885,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2292.0,20121,18281,0,2017-02-10 09:57:45
12886,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2294.0,20120,18281,0,2017-02-10 09:57:45
12887,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2293.0,20120,18281,0,2017-02-10 09:57:45
12888,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2294.0,20120,18281,0,2017-02-10 09:57:45
12889,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2295.0,20116,18281,0,2017-02-10 09:57:45
12890,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2295.0,20116,18281,0,2017-02-10 09:57:45
12891,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2296.0,20116,18281,0,2017-02-10 09:57:45
12892,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2297.0,20114,18281,0,2017-02-10 09:57:45
12893,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2297.0,20114,18281,0,2017-02-10 09:57:45
12894,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2298.0,20114,18281,0,2017-02-10 09:57:45
12895,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2300.0,20115,18281,0,2017-02-10 09:57:45
12896,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2299.0,20115,18281,0,2017-02-10 09:57:45
12897,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2300.0,20115,18281,0,2017-02-10 09:57:45
12898,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2302.0,20118,18281,0,2017-02-10 09:57:45
12899,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2301.0,20118,18281,0,2017-02-10 09:57:45
12900,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2302.0,20118,18281,0,2017-02-10 09:57:45
12901,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2304.0,20119,18281,0,2017-02-10 09:57:45
12902,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2303.0,20119,18281,0,2017-02-10 09:57:45
12903,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2304.0,20119,18281,0,2017-02-10 09:57:45
12904,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2305.0,20117,18281,0,2017-02-10 09:57:45
12905,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2306.0,20126,18281,0,2017-02-10 09:57:45
12906,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2306.0,20126,18281,0,2017-02-10 09:57:45
12907,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2307.0,20126,18281,0,2017-02-10 09:57:45
12908,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2308.0,20125,18281,0,2017-02-10 09:57:45
12909,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2308.0,20125,18281,0,2017-02-10 09:57:45
12910,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2309.0,20125,18281,0,2017-02-10 09:57:45
12911,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2310.0,22285,18281,0,2017-02-10 09:57:45
12912,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2311.0,22285,18281,0,2017-02-10 09:57:45
12913,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2312.0,20135,18281,0,2017-02-10 09:57:45
12914,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2313.0,20134,18281,0,2017-02-10 09:57:45
12915,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2314.0,20134,18281,0,2017-02-10 09:57:45
12916,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2315.0,20132,18281,0,2017-02-10 09:57:45
12917,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2315.0,20132,18281,0,2017-02-10 09:57:45
12918,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2316.0,20132,18281,0,2017-02-10 09:57:45
12919,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2318.0,20131,18281,0,2017-02-10 09:57:45
12920,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2317.0,20131,18281,0,2017-02-10 09:57:45
12921,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2318.0,20131,18281,0,2017-02-10 09:57:45
12922,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2319.0,20130,18281,0,2017-02-10 09:57:45
12923,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2319.0,20130,18281,0,2017-02-10 09:57:45
12924,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2320.0,20130,18281,0,2017-02-10 09:57:45
12925,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2323.0,20129,18281,0,2017-02-10 09:57:45
12928,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2322.0,20138,18281,0,2017-02-10 09:57:45
12929,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2321.0,20138,18281,0,2017-02-10 09:57:45
12930,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2322.0,20138,18281,0,2017-02-10 09:57:45
12931,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2323.0,20129,18281,0,2017-02-10 09:57:45
12932,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2324.0,20129,18281,0,2017-02-10 09:57:45
12933,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2325.0,18221,18281,0,2017-02-10 09:57:45
12934,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2326.0,18221,18281,0,2017-02-10 09:57:45
12935,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2327.0,22127,18281,0,2017-02-10 09:57:45
12936,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2329.0,20143,18281,0,2017-02-10 09:57:45
12937,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2328.0,20143,18281,0,2017-02-10 09:57:45
12938,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2329.0,20143,18281,0,2017-02-10 09:57:45
12939,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2331.0,20141,18281,0,2017-02-10 09:57:45
12940,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2330.0,20141,18281,0,2017-02-10 09:57:45
12941,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2331.0,20141,18281,0,2017-02-10 09:57:45
12942,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2332.0,20140,18281,0,2017-02-10 09:57:45
12943,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2333.0,20140,18281,0,2017-02-10 09:57:45
12944,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2334.0,20142,18281,0,2017-02-10 09:57:45
12945,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2334.0,20142,18281,0,2017-02-10 09:57:45
12946,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2335.0,20142,18281,0,2017-02-10 09:57:45
12947,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2336.0,20146,18281,0,2017-02-10 09:57:45
12948,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2336.0,20146,18281,0,2017-02-10 09:57:45
12949,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2337.0,20146,18281,0,2017-02-10 09:57:45
12950,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2338.0,20145,18281,0,2017-02-10 09:57:45
12951,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2338.0,20145,18281,0,2017-02-10 09:57:45
12952,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2339.0,20145,18281,0,2017-02-10 09:57:45
12953,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2340.0,20144,18281,0,2017-02-10 09:57:45
12954,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2342.0,20150,18281,0,2017-02-10 09:57:45
12955,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2341.0,20150,18281,0,2017-02-10 09:57:45
12956,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2342.0,20150,18281,0,2017-02-10 09:57:45
12957,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2344.0,20149,18281,0,2017-02-10 09:57:45
12958,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2343.0,20149,18281,0,2017-02-10 09:57:45
12959,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2344.0,20149,18281,0,2017-02-10 09:57:45
12960,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2346.0,20148,18281,0,2017-02-10 09:57:45
12961,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2345.0,20148,18281,0,2017-02-10 09:57:45
12962,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2346.0,20148,18281,0,2017-02-10 09:57:45
12963,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2347.0,20147,18281,0,2017-02-10 09:57:45
12964,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2347.0,20147,18281,0,2017-02-10 09:57:45
12965,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2348.0,20147,18281,0,2017-02-10 09:57:45
12966,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2349.0,20152,18281,0,2017-02-10 09:57:45
12967,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2349.0,20152,18281,0,2017-02-10 09:57:45
12968,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2350.0,20152,18281,0,2017-02-10 09:57:45
12969,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2352.0,20151,18281,0,2017-02-10 09:57:45
12970,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2351.0,20151,18281,0,2017-02-10 09:57:45
12971,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2352.0,20151,18281,0,2017-02-10 09:57:45
12972,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2353.0,21350,18281,0,2017-02-10 09:57:45
12973,Kanamycin,3.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2355.0,21349,18281,0,2017-02-10 09:57:45
12974,Cycloheximide,3.0,1,,,,,,,,,,,1.0,25,25.0,25.0,µg/mL,27641.0,2354.0,21349,18281,0,2017-02-10 09:57:45
12975,Kanamycin,0.0,1,,,,,,,,,,,1.0,250,250.0,250.0,µg/mL,6104.0,2355.0,21349,18281,0,2017-02-10 09:57:45
