ID_colony_morphology,medium_name,medium_composition,colony_len,rgStart_len,rgEnd_len,colony_len_unit,colony_width,rgStart_wid,rgEnd_wid,colony_width_unit,colony_shape,colony_color,incubation_period,rgStart,rgEnd,hemolysis_type,hemolysis_ability,ID_strains,ID_reference,manual_annotation,last_change
2291,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2292,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2293,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2294,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2295,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2296,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Vermillion (2002),10-14 days,10.0,14.0,,,7650,18513,1,2016-10-11 09:38:49
2297,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2298,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2299,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2300,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2301,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2302,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Salmon orange,10-14 days,10.0,14.0,,,7659,19886,1,2016-10-11 09:38:49
2303,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2304,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2305,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2306,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2307,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2308,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Beige red (3012),10-14 days,10.0,14.0,,,7660,18316,1,2016-10-11 09:38:49
2309,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Sand yellow (1002),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2310,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Green beige (1000),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2311,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2312,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2313,ISP 6,Name: ISP 6 (5318)CompositionPeptone 15.0 g/lProteose peptose 5.0 g/lFerric ammonium citrate 0.5 g/lSodium glycerophosphate 1.0 g/lSodium thiosulfate 0.08 g/lYeast extract 1.0 g/lAgar 15.0 g/lSterilisation:20 minutes at 121°CpH before sterilisation:Usage: Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2314,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Ivory (1014),10-14 days,10.0,14.0,,,7661,19765,1,2016-10-11 09:38:49
2315,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,mm,,,,mm,,Ivory (1014),10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2316,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,mm,,,,mm,,,10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2317,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,mm,,,,mm,,Golden yellow (1004),10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2318,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,mm,,,,mm,,Zinc yellow (1018),10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2319,Suter with tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,mm,,,,mm,,Golden yellow (1004),10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2320,Suter without tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,mm,,,,mm,,Zinc yellow (1018),10-14 days,10.0,14.0,,,7665,21417,1,2016-10-11 09:38:49
2321,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Honey yellow (1005),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2322,ISP 3,"Name: ISP 3; 5315Composition Dog oat flakes 20.0 g/lTrace element solution (5314) 2.5 ml/l Agar 18.0 g/lPreparation: Oat flakes are cooked for 20 minutes, trace element solution and agar are added (in the case of non rolled oat flakes the suspension has to bee filtrated).Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.8Usage: Maintenance and taxonomy (e.g. SEM As liquid medium for metabolite production)Organisms: All ActinomycetesTrace element solution 5314Name:  Trace element solution 5314; 5314                CompositionCaCl2 x H2O    3.0 g/lFe-III-citrate    1.0 g/lMnSO4    0.2 g/lZnCl2     0.1 g/lCuSO4 x 5 H2O 0.025 g/lSodium tetra borate  0.2 g/lCoCl2 x 6 H2O 0.004 g/lSodium molybdate   0.01 g/lPreparation: Use double destillated water. Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Trace element solution for different media Organisms:",,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2323,ISP 4,"Name: ISP 4; DSM 547Solution I:Difco soluble starch, 10.0 g. Make a paste of the starch with a small amount of cold distilled water and bring to a volume of 500 ml.Solution II:CaCO3	2.0	gK2HPO4 (anhydrous)	1.0	gMgSO4 x 7 H2O	1.0	gNaCl	1.0	g(NH4)2SO4	2.0	gDistilled water	500.0 mlTrace salt solution (see below)	1.0	mlThe pH should be between 7.0 and 7.4. Do not adjust if it is within this range. Mix solutions I and II together. Add 20.0 g agar. Liquify agar by steaming at 100°C for 10 to 20 min.Trace element solution:FeSO4 x 7 H2O	0.1	gMnCl2 x 4 H2O	0.1	gZnSO4 x 7 H2O	0.1	gDistilled water	100.0 ml",,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2324,ISP 5,Name: ISP 5 (5323)Composition L-Asparagine 1.0 g/lGlycerol 10.0 g/lK2HPO4 1.0 g/lSalt solution (see preparation) 1.0 ml/lAgar 20.0 g/lPreparation:Salt solution1.0 g FeSO4 x 7 H2O 1.0 g MnCl2 x 4 H2O1.0 g ZNSO4 x 7 H2O in 100 ml waterSterilisation:20 minutes at 121°CpH before sterilisation:7.2Usage:Maintenance and taxonomyOrganisms:All Actinomycetes,,,,,,,,,,Zinc yellow,10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2325,ISP 7,Name: ISP 7 (5322)Composition Glycerol 15.0 g/lL-Tyrosine 0.5 g/lL-Asparagine 1.0 g/lK2HPO4 0.5 g/lNaCl 0.5 g/lFeSO4 x 7 H2O 0.01 g/lTrace element solution 5343 1.0 ml/lAgar 20.0Sterilisation:20 minutes at 121°CpH before sterilisation:7.3Usage:Production of melanoid pigmentsOrganisms:All Actinomycetes,,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2326,Suter with tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2327,Suter without tyrosine,"Name: Synthetically suter medium (5337) with and without tyrosine - see Kutzner,H.J., R. M. Kroppensted and F. Korn-Wendisch. (1986)Composition:      Glycerol 15.0 g/lTyrosine 1.0 (optional, see preparation comment)L-arginine 5.0 g/lL-glutamic acid 5.0 g/lL-methionine    0.3 g/lL-isoleucine    0.3 g/lK2HPO4    0.5 g/lMgSO4 x 7 H2O 0.2 g/l Agar 20.0  g/l    Trace element solution (5341) 1.0 mlComposition of Trace element solution (5341):CuSO4 x 5 H2O 10.0 g/lCaCl2 x 2 H2O 10.0 g/l FeSO4 x 7 H2O 10.0 g/l ZnSO4 x 7 H2O 10.0 g/l MnSO4 x 7 H2O 40.0 g/lPreparation: Control medium is prepared without tyrosine Sterilisation: 20 minutes at 121°C pH before sterilisation: Usage: Production of melanoid pigment Organisms: All Actinomycetes",,,,,,,,,,Lemon yellow (1012),10-14 days,10.0,14.0,,,7666,21378,1,2016-10-11 09:38:49
2328,ISP 2,Name: ISP 2 / Yeast Malt Agar (5265); 5265Composition Malt extract 10.0 g/lYeast extract 4.0 g/lGlucose 4.0 g/lAgar 15.0 g/lPreparation:Sterilisation: 20 minutes at 121°CpH before sterilisation: 7.0Usage: Maintenance and TaxonomyOrganisms: All Actinomycetes,,,,,,,,,,Zinc yellow (1018),10-14 days,10.0,14.0,,,7673,18415,1,2016-10-11 09:38:49
