ID_strain_history,history,ID_strains,ID_reference,manual_annotation,last_change
40433,"<- H. Reichenbach, GBF; An m5",8637,14161,1,2019-11-08 07:31:45
40432,"<- H. Reichenbach, GBF; An m4",8636,14160,1,2019-11-08 07:31:45
40431,"<- H. Reichenbach, GBF; An m3",8635,14159,1,2019-11-08 07:31:45
40430,"<- H. Reichenbach, GBF; An m2",8634,14158,1,2019-11-08 07:31:45
40429,"<- H. Reichenbach, GBF; An m1",8633,14157,1,2019-11-08 07:31:45
40428,"<- H. Reichenbach, GBF; Cc m22",9591,13681,1,2019-11-08 07:31:45
40427,"<- H. Reichenbach, GBF; Cc m21",9590,13680,1,2019-11-08 07:31:45
40426,"<- H. Reichenbach, GBF; Cc m20",9589,13679,1,2019-11-08 07:31:45
40425,"<- H. Reichenbach, GBF; Cc m19",9588,13678,1,2019-11-08 07:31:45
40424,"<- H. Reichenbach, GBF; Cc m17",9587,13677,1,2019-11-08 07:31:45
40423,"<- H. Reichenbach, GBF; Cc m16",9586,13676,1,2019-11-08 07:31:45
40422,"<- H. Reichenbach, GBF; Cc m13",9585,13675,1,2019-11-08 07:31:45
40421,"<- H. Reichenbach, GBF; Cc m12",9584,13674,1,2019-11-08 07:31:45
40420,"<- H. Reichenbach, GBF; Cc m11",9583,13673,1,2019-11-08 07:31:45
40419,"<- H. Reichenbach, GBF; Cc m10",9582,13672,1,2019-11-08 07:31:45
40416,"<- H. Reichenbach, GBF; Cc m6",9579,13669,1,2019-11-08 07:31:45
40417,"<- H. Reichenbach, GBF; Cc m7",9580,13670,1,2019-11-08 07:31:45
40418,"<- H. Reichenbach, GBF; Cc m9",9581,13671,1,2019-11-08 07:31:45
40415,"<- H. Reichenbach, GBF; Cc m4",9578,13668,1,2019-11-08 07:31:45
40414,"<- H. Reichenbach, GBF; Cc m3",9577,13667,1,2019-11-08 07:31:45
40413,<- H. Reichenbach; C cm8,9576,5490,1,2019-11-08 07:31:45
40411,"<- Y. Mikami, IFM",10779,12049,1,2019-11-08 07:31:45
40412,<- H. Reichenbach; C cm15,9575,5484,1,2019-11-08 07:31:45
40410,"<- Y. Mikami, IFM",10778,12050,1,2019-11-08 07:31:45
40409,"<- Y. Mikami, IFM",10777,12051,1,2019-11-08 07:31:45
40408,<- T. Tamura; TT 97-02,7850,12054,1,2019-11-08 07:31:45
40406,<- T. N. Nazina; 263 <- INMI,4253,12057,1,2019-11-08 07:31:45
40407,<- T. Tamura; TT 00-51,16582,12055,1,2019-11-08 07:31:45
40404,<- M. Goodfellow; Bc663 <- J. Salanitro,11036,12063,1,2019-11-08 07:31:45
40405,<- S. Shivaji; DVS-5a1,13388,12058,1,2019-11-08 07:31:45
40403,<- M. Goodfellow; 10BC-312 <- J. Salanitro,11035,12061,1,2019-11-08 07:31:45
40402,"<- H. Reichenbach, GBF; An d59",3593,15289,1,2019-11-08 07:31:45
40400,"<- H. Reichenbach, GBF; An d55",3591,15287,1,2019-11-08 07:31:45
40401,"<- H. Reichenbach, GBF; An d58",3592,15288,1,2019-11-08 07:31:45
40399,"<- H. Reichenbach, GBF; An d54",3590,15286,1,2019-11-08 07:31:45
40398,"<- H. Reichenbach, GBF; An d38 <- W. Dawid, Univ. Bonn",3589,15285,1,2019-11-08 07:31:45
40397,"<- H. Reichenbach, GBF; An d37 <- W. Dawid, Univ. Bonn",3588,15284,1,2019-11-08 07:31:45
40394,"<- H. Reichenbach, GBF; An d14",3585,15281,1,2019-11-08 07:31:45
40395,"<- H. Reichenbach, GBF; An d21 <- W. Dawid, Univ. Bonn",3586,15282,1,2019-11-08 07:31:45
40396,"<- H. Reichenbach, GBF; An d23 <- W. Dawid, Univ. Bonn",3587,15283,1,2019-11-08 07:31:45
40392,"<- H. Reichenbach, GBF; Me l35",3583,14602,1,2019-11-08 07:31:45
40393,"<- H. Reichenbach, GBF; Me l39",3584,14605,1,2019-11-08 07:31:45
40389,"<- H. Reichenbach, GBF; Cc c435 <- W. Dawid, Univ. Bonn",3581,12823,1,2019-11-08 07:31:45
40390,"<- H. Reichenbach, GBF; Cc c765",3582,13106,1,2019-11-08 07:31:45
40391,"<- H. Reichenbach, GBF; Cb m10 <- ATCC <- L. A. Hook; CMU 1",8655,14427,1,2019-11-08 07:31:45
40388,"<- H. Reichenbach, GBF; An d86",3580,12768,1,2019-11-08 07:31:45
40387,"<- H. Reichenbach, GBF; An d85",3579,12767,1,2019-11-08 07:31:45
40386,"<- H. Reichenbach, GBF; An d84",3578,12766,1,2019-11-08 07:31:45
40385,"<- H. Reichenbach, GBF; An d82",3577,12765,1,2019-11-08 07:31:45
40384,"<- H. Reichenbach, GBF; An d81",3576,12764,1,2019-11-08 07:31:45
40381,"<- H. Reichenbach, GBF; An d78",3573,12761,1,2019-11-08 07:31:45
40382,"<- H. Reichenbach, GBF; An d79",3574,12762,1,2019-11-08 07:31:45
40383,"<- H. Reichenbach, GBF; An d80",3575,12763,1,2019-11-08 07:31:45
40380,"<- H. Reichenbach, GBF; An d77",3572,12760,1,2019-11-08 07:31:45
40378,"<- H. Reichenbach, GBF; An d75",3570,12758,1,2019-11-08 07:31:45
40379,"<- H. Reichenbach, GBF; An d76",3571,12759,1,2019-11-08 07:31:45
40377,"<- H. Reichenbach, GBF; An d74",3569,12757,1,2019-11-08 07:31:45
40376,"<- H. Reichenbach, GBF; An d73",3568,12756,1,2019-11-08 07:31:45
40375,"<- H. Reichenbach, GBF; An d72",3567,12755,1,2019-11-08 07:31:45
40374,"<- H. Reichenbach, GBF; An d32",3566,12753,1,2019-11-08 07:31:45
40373,"<- H. Reichenbach, GBF; An d29 <- W. Dawid, Univ. Bonn",3565,12752,1,2019-11-08 07:31:45
40372,"<- H. Reichenbach, GBF; An d28 <- W. Dawid, Univ. Bonn",3564,12751,1,2019-11-08 07:31:45
40371,"<- H. Reichenbach, GBF; An d27 <- W. Dawid, Univ. Bonn",3563,12750,1,2019-11-08 07:31:45
40370,"<- H. Reichenbach, GBF; An d20 <- W. Dawid, Univ. Bonn",3562,12749,1,2019-11-08 07:31:45
40369,"<- H. Reichenbach, GBF; An d19 <- W. Dawid, Univ. Bonn",3561,12748,1,2019-11-08 07:31:45
40368,"<- H. Reichenbach, GBF; An d18 <- W. Dawid, Univ. Bonn",3560,12747,1,2019-11-08 07:31:45
40367,"<- H. Reichenbach, GBF; An d16 <- W. Dawid, Univ. Bonn",3559,12746,1,2019-11-08 07:31:45
40366,"<- H. Reichenbach, GBF; An d15",3558,12745,1,2019-11-08 07:31:45
40365,"<- H. Reichenbach, GBF; An d13 <- W. Dawid, Univ. Bonn",3557,12744,1,2019-11-08 07:31:45
40364,"<- H. Reichenbach, GBF; An d12",3556,12743,1,2019-11-08 07:31:45
40362,"<- H. Reichenbach, GBF; An d10",3554,12741,1,2019-11-08 07:31:45
40363,"<- H. Reichenbach, GBF; An d11 <- Schmidt; Jan 1981",3555,12742,1,2019-11-08 07:31:45
40360,"<- H. Reichenbach, GBF; An d8",3552,12739,1,2019-11-08 07:31:45
40361,"<- H. Reichenbach, GBF; An d9",3553,12740,1,2019-11-08 07:31:45
40359,"<- H. Reichenbach, GBF; An d6",3551,12738,1,2019-11-08 07:31:45
40358,"<- H. Reichenbach, GBF; An d5",3550,12737,1,2019-11-08 07:31:45
40357,"<- H. Reichenbach, GBF; An d4",3549,12736,1,2019-11-08 07:31:45
40356,"<- H. Reichenbach, GBF; An d3",3548,12735,1,2019-11-08 07:31:45
40355,"<- H. Reichenbach, GBF; An d71",3547,12668,1,2019-11-08 07:31:45
40354,"<- H. Reichenbach, GBF; An d70",3546,12667,1,2019-11-08 07:31:45
40353,"<- H. Reichenbach, GBF; An d69",3545,12666,1,2019-11-08 07:31:45
40352,"<- H. Reichenbach, GBF; An d68",3544,12665,1,2019-11-08 07:31:45
40350,"<- H. Reichenbach, GBF; An d65",3541,12662,1,2019-11-08 07:31:45
40351,"<- H. Reichenbach, GBF; An d67",3543,12664,1,2019-11-08 07:31:45
40349,"<- H. Reichenbach, GBF; An d64",3540,12661,1,2019-11-08 07:31:45
40348,"<- H. Reichenbach, GBF; An d63",3539,12660,1,2019-11-08 07:31:45
40347,"<- H. Reichenbach, GBF; An d62",3538,12659,1,2019-11-08 07:31:45
40346,"<- H. Reichenbach, GBF; An d60",3537,12658,1,2019-11-08 07:31:45
40345,"<- H. Reichenbach, GBF; An d57",3536,12657,1,2019-11-08 07:31:45
40343,"<- H. Reichenbach, GBF; An d53",3534,12655,1,2019-11-08 07:31:45
40344,"<- H. Reichenbach, GBF; An d56",3535,12656,1,2019-11-08 07:31:45
40342,"<- H. Reichenbach, GBF; An d52",3533,12654,1,2019-11-08 07:31:45
40341,"<- H. Reichenbach, GBF; An d51",3532,12653,1,2019-11-08 07:31:45
40340,"<- H. Reichenbach, GBF; An d50",3531,12652,1,2019-11-08 07:31:45
40339,"<- H. Reichenbach, GBF; An d45",3530,12650,1,2019-11-08 07:31:45
40338,"<- H. Reichenbach, GBF; An d42 <- W. Dawid, Univ. Bonn",3529,12649,1,2019-11-08 07:31:45
40337,"<- H. Reichenbach, GBF; An d41 <- W. Dawid, Univ. Bonn",3528,12648,1,2019-11-08 07:31:45
40336,"<- H. Reichenbach, GBF; An d40 <- W. Dawid, Univ. Bonn",3527,12647,1,2019-11-08 07:31:45
40335,"<- H. Reichenbach, GBF; An d39 <- W. Dawid, Univ. Bonn",3526,12646,1,2019-11-08 07:31:45
40333,<- LMG <- E. Ivanova; FEB RAS,13091,6036,1,2019-11-08 07:31:45
40334,<- H. Christensen; 146/s8/89 <- M. Bisgaard <- H. Gerlach,11750,5984,1,2019-11-08 07:31:45
40331,<- Y. Mikami,10776,11891,1,2019-11-08 07:31:45
40332,<- W. N. Hozzein; WS2 <- CCTCC <- YIM <- W. N. Hozzein,131849,11966,1,2019-11-08 07:31:45
40329,"<- E. Katsivela, GBF; LW1",2955,4968,1,2019-11-08 07:31:45
40330,<- Y. Mikami; IFM 0245,10775,11864,1,2019-11-08 07:31:45
40328,"<- N. Pfennig, 6230 deposited as (<I>Chlorobium limicola</I> f. <I>thiosulfatophilum</I>)",2398,88,1,2019-11-08 07:31:45
40326,"<- W. Hunger, 68",11573,789,1,2019-11-08 07:31:45
40327,"<- W. Hunger, 69",11574,790,1,2019-11-08 07:31:45
40324,"<- W. Hunger, 62",11571,787,1,2019-11-08 07:31:45
40325,"<- W. Hunger, 64",11572,788,1,2019-11-08 07:31:45
40323,"<- W. Hunger, 65",11570,640,1,2019-11-08 07:31:45
40322,"<- I. Miehlmann, 31b",11569,783,1,2019-11-08 07:31:45
40319,"<- I. Miehlmann, 12",11566,780,1,2019-11-08 07:31:45
40320,"<- D. Claus, 26b",11567,781,1,2019-11-08 07:31:45
40321,"<- I. Miehlmann, 31a",11568,782,1,2019-11-08 07:31:45
40318,"<- D. Claus, 4",11565,778,1,2019-11-08 07:31:45
40317,"<- I. Miehlmann, 10 (<I>Bacillus agarexedens</I>)",11564,524,1,2019-11-08 07:31:45
40316,"<- J. Lascelles, deposited as (<I>Chlorobium vibrioforme </I>f.<I> thiosulfatophilum</I>)",2397,95,1,2019-11-08 07:31:45
40315,"<- R. Villemur, INRS-IAF; NL21 <- N. Labbé",11871,6015,1,2019-11-08 07:31:45
40314,"<- J. Wink, Aventis; FH 1845 <- Höchst India Ltd.",13252,11909,1,2019-11-08 07:31:45
40313,"<- CCUG <- R. R. Facklam, CDC <- D. D. Johnson",5339,6055,1,2019-11-08 07:31:45
40311,<- J. D. Coates; PS,13891,5030,1,2019-11-08 07:31:45
40312,<- CCUG <- D. Janssens <- B. Reinhold-Hurek,13892,15522,1,2019-11-08 07:31:45
40309,"<- H. Biebl, 4930",2396,854,1,2019-11-08 07:31:45
40310,"<- A. G. M. Kroon, Akzo Nobel Central Research; GR-1",13890,4233,1,2019-11-08 07:31:45
40308,<- L. A. Romanenko <- NCIMB 1770 (<I>Alteromonas</I> <I>marinoglutinosa</I>),12695,5756,1,2019-11-08 07:31:45
40307,<- ATCC <- E. Leifson; 83,2977,6111,1,2019-11-08 07:31:45
40306,"<- H. Banciu, Delft University of Technology, Department of Biotechnology, Delft, Netherlands; HL17 <- D. Y. Sorokin {2003}",4295,6107,1,2019-11-08 07:31:45
40304,"<- S. Van Trappen, Univ. Ghent, Belgium; R-8282",5600,6099,1,2019-11-08 07:31:45
40305,<- J. M. Brown; W6929 <- University of Colorado Medical Center,2367,6104,1,2019-11-08 07:31:45
40303,"<- L. A. Romanenko, Pacific Inst. Bioorg. Chem., RAS, Vladivostok; KMM 216",448,6098,1,2019-11-08 07:31:45
40302,"<- L. A. Romanenko, Inst. Marine Biol. FEB RAS, Vladivostok; KMM 216",131095,22387,1,2019-11-08 07:31:45
6180,<- CFBP <- R. Samson; 584-1,13101,6498,1,2018-05-31 09:23:47
40300,<- G. Foster; M1063U/93,11748,6096,1,2019-11-08 07:31:45
40301,<- E. V. Perez; XIL01 <- R. Rivas,7270,6097,1,2019-11-08 07:31:45
40299,"<- European Space Agency, Noordwijk, Netherlands; FR2-MS13 <- C. Moissl-Eichinger, Univ. Regensburg, Germany",6240,17110,1,2019-11-08 07:31:45
40298,"<- M. D. Collins <- E. Falsen, CCUG <- J. Routh",6239,6095,1,2019-11-08 07:31:45
40297,"<- CCUG <- M. D. Collins, IFR Reading <- R. R. Facklam, CDC <- Cleveland Clinical Micro. Ref. lab.",229,6094,1,2019-11-08 07:31:45
40296,"<- CCUG <- M. D. Collins, IFR Reading <- G. Foster",5266,6093,1,2019-11-08 07:31:45
40295,"<- CCUG <- P. Vandamme, LMG <- L. Devriese <- J. Hommez",234,6091,1,2019-11-08 07:31:45
40294,"<- T. N. Nazina, RAS, Moscow; DS2 <- D. Sh. Sokolova",1453,6085,1,2019-11-08 07:31:45
40293,<- T. N. Nazina; DS1 <- D. Sh. Sokolova,1452,6084,1,2019-11-08 07:31:45
40292,<- M. C. Marquez; 1878c <- J. Z. Kaye,6041,6083,1,2019-11-08 07:31:45
40290,<- M. C. Marquez; NZp <- J. Z. Kaye,6039,6080,1,2019-11-08 07:31:45
40291,<- M. C. Marquez; 1723a <- J. Z. Kaye,6040,6081,1,2019-11-08 07:31:45
40289,"<- M. M. Friedrich and A. Lipski, University Osnabrueck; MN28",18153,6088,1,2019-11-08 07:31:45
40288,<- M. C. Marquez; A1 <- J. Z. Kaye,6038,6078,1,2019-11-08 07:31:45
40287,"<- S. Van Trappen, Univ. Ghent, Belgium; R-9014",5537,6077,1,2019-11-08 07:31:45
40286,"<- S. Van Trappen, Univ. Ghent, Belgium; R-9106",5536,6076,1,2019-11-08 07:31:45
40285,"<- D. Y. Sorokin, Winogradsky Inst. Microbiol., RAS, Moscow, Russia; HLD10 <- D. Y. Sorokin {2003}",17898,6069,1,2019-11-08 07:31:45
40284,<- D. Y. Sorokin; HL 19,17897,6065,1,2019-11-08 07:31:45
40283,"<- C. Vetriani, Rutgers Univ.; HB-1 <- C. Vetriani {2001}",17646,6064,1,2019-11-08 07:31:45
40282,"<- CCUG <- M. D. Collins, IFR Reading <- L. Hoyles <- G. Foster",5265,6063,1,2019-11-08 07:31:45
40281,"<- CCUG <- M. D. Collins, IFR Reading <- G. Foster",230,6062,1,2019-11-08 07:31:45
40279,<- CCUG <- V. Båverud,7781,6060,1,2019-11-08 07:31:45
40280,"<- CCUG <- M. D. Collins <- R. R. Facklam, CDC",235,6061,1,2019-11-08 07:31:45
40278,<- CCUG <- G. J. Tyrrell; PQ2,5338,6057,1,2019-11-08 07:31:45
40276,"<- E. Falsen, CCUG <- R. R. Facklam, CDC <- M. E. Etheridge",5336,6054,1,2019-11-08 07:31:45
40277,<- CCUG <- G. J. Tyrrell; PQ1,5337,6056,1,2019-11-08 07:31:45
40275,<- Y. Benno <- T. Fujii; X-1 <- M. Satomi,5257,6045,1,2019-11-08 07:31:45
40274,"<- X. Dong, State Key Lab. Microbial Resources, Inst. Microbiol., Chinese Academy of Sciences, Beijing; GB8-1 <- CGMCC <- CAS <- C. Zhang and X. Liu",16686,6034,1,2019-11-08 07:31:45
40273,"<- R. Mayr, FML, Freising; WSBC 24001",1381,6033,1,2019-11-08 07:31:45
40272,<- G. Wauters; CF105 <- G. Haase,1854,6032,1,2019-11-08 07:31:45
40271,<- G. Wauters; CF52 <- J. Verhaegen,1853,6031,1,2019-11-08 07:31:45
40270,<- G. Wauters; CF63 <- P. Goffinet,1852,6030,1,2019-11-08 07:31:45
40269,<- S. N. Dedysh; T4,1659,6027,1,2019-11-08 07:31:45
40267,"<- S. Van Trappen, Univ. Ghent, Belgium; R-15462 <- T.-L. Tan, AWI",446,6026,1,2019-11-08 07:31:45
40268,"<- S. Van Trappen, Univ. Ghent, Belgium; R-15466 <- T.-L. Tan, AWI; ANT69a",447,6058,1,2019-11-08 07:31:45
40266,"<- C. Urzi, Univ. Messina; BC444",5813,11833,1,2019-11-08 07:31:45
40265,"<- H. Hippe, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; A-1/C-an/I <- H. Hippe {1999}",2825,5250,1,2019-11-08 07:31:45
40264,"<- H. Hippe, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; A-1/C-an/C1 <- H. Hippe {1999}",2824,5249,1,2019-11-08 07:31:45
40263,"<- H. Hippe, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; C/C-an/B1 <- H. Hippe {1999}",2823,5248,1,2019-11-08 07:31:45
40262,"<- H. Hippe, Leibniz-Institut DSMZ GmbH, Braunschweig, Germany; D-1/D-an/II <- H. Hippe {1999}",2822,5247,1,2019-11-08 07:31:45
40261,"<- P. Kämpfer, University Giessen, Germany; 4N13 <- G. Knight",8133,5645,1,2019-11-08 07:31:45
40259,<- P. Kämpfer; 4BO2 <- G. Knight,8131,5639,1,2019-11-08 07:31:45
40260,<- P. Kämpfer; 9AO1 <- G. Knight,8132,5642,1,2019-11-08 07:31:45
40258,"<- P. Kämpfer, University Giessen, Gemany; 7N16 <- G. Knight",8130,5646,1,2019-11-08 07:31:45
40257,<- P. Kämpfer; 7BO2 <- G. Knight,8129,5641,1,2019-11-08 07:31:45
40256,"<- de Berardinis, Genoscope (CEA), Evry, France; ADP1 <- N. Ornston, Genoscope (CEA), Evry, France; ADP1 <-  Taylor and  Juni; BD413",8128,17540,1,2019-11-08 07:31:45
40255,<- P. Kämpfer; C5 <- A. Hoogenraad,8127,5638,1,2019-11-08 07:31:45
40253,<- P. Kämpfer; A7 <- A. Hoogenraad,8125,5628,1,2019-11-08 07:31:45
40254,"<- P. Kämpfer, University Giessen, Germany; B2 <- A. Hoogenraad",8126,5636,1,2019-11-08 07:31:45
40252,<- P. Kämpfer; 2NO1 <- G. Knight,8124,5644,1,2019-11-08 07:31:45
40250,<- M. S. da Costa; SGM-6,17577,5567,1,2019-11-08 07:31:45
40251,"<- P. Kämpfer, University Giessen, Germany; AB1110 <- A. Beacham",8123,5637,1,2019-11-08 07:31:45
40249,"<- W.-J. Li, YIM",16395,10622,1,2019-11-08 07:31:45
40248,"<- J. Valkonen, Univ. Helsinki; 368 <-  Lindholm et al.",16394,16599,1,2019-11-08 07:31:45
40247,"<- J. Valkonen, Univ. Helsinki; 342 <-  Lindholm et al.",16393,16598,1,2019-11-08 07:31:45
40246,"<- J. Valkonen, Univ. Helsinki; 323 <-  Lindholm et al.",16392,16597,1,2019-11-08 07:31:45
40245,"<- J. Valkonen, Univ. Helsinki; 304 <-  Lindholm et al.",16391,16596,1,2019-11-08 07:31:45
40244,"<- J. Valkonen, Univ. Helsinki; 261 <-  Lindholm et al.",16390,16595,1,2019-11-08 07:31:45
40243,"<- J. Valkonen, Univ. Helsinki; 255 <-  Lindholm et al.",16389,16587,1,2019-11-08 07:31:45
40242,"<- J. Valkonen, Univ. Helsinki; 32 <- H. Bang",16388,16585,1,2019-11-08 07:31:45
40241,<- NBRC <- K. Miyajima; SY9113,16387,10621,1,2019-11-08 07:31:45
40240,"<- W.-J. Li, YIM",16386,10620,1,2019-11-08 07:31:45
40239,"<- M. Goodfellow; SF0p68 <- D. Saintpierre-Bonaccio, Univ. Newcastle",16385,10619,1,2019-11-08 07:31:45
40237,"<- W.-J. Li, YIM <- H.-H. Chen",5837,12126,1,2019-11-08 07:31:45
40238,<- Y.-Q. Zhang; 06-2658 <- L.-J. Yuan et al.,5838,12353,1,2019-11-08 07:31:45
40236,"<- NBRC <- IFO <- M. Hayakawa, Yamanashi Univ.; YU720-21",14384,12041,1,2019-11-08 07:31:45
40235,<- NBRC <- Y. Yamada; Y-11,3208,12040,1,2019-11-08 07:31:45
40234,<- NBRC <- M. Hamada; MK27-91F2,13413,12039,1,2019-11-08 07:31:45
40233,<- NBRC <- Z. Pacova,11034,12038,1,2019-11-08 07:31:45
40232,<- IFO <- K. Asano; 6432-C,7849,12037,1,2019-11-08 07:31:45
40231,<- L. A. Maldonado; SBH<SUB>R</SUB>OA6 <- D. Saintpierre-Bonaccio,10774,12036,1,2019-11-08 07:31:45
40229,"<- S.-K. Tang, Yunnan Institute of Microbiology, Kunming, China; YIM 80556",132768,24557,1,2019-11-08 07:31:45
40230,<- R. Fudou <- S. Suzuki; S-877,63,6023,1,2019-11-08 07:31:45
40228,"<- W.-J. Li, Yunnan Institute of Microbiology, Kunming, China; YIM 70012",132767,24556,1,2019-11-08 07:31:45
40227,"<- W.-J. Li, YIM; YIM 70125",24204,20677,1,2019-11-08 07:31:45
40226,"<- J. Tang, ATCC <- C. Mounton; Loup 1",12507,6018,1,2019-11-08 07:31:45
40225,"<- J. Tang, ATCC <- W. E. C. Moore <- A. Prevot",5765,6013,1,2019-11-08 07:31:45
40224,"<- Y. Benno, JCM <- STAFF 1023 <- ATCC <- D. N. Love and G. D. Bailey; VPB 2127",3042,6012,1,2019-11-08 07:31:45
40223,"<- J. Tang, ATCC <- Niigata Univ. <- E. Hoshino",3053,6011,1,2019-11-08 07:31:45
40222,<- JCM <- Y. Kato; M6A9 <- H. Hayashidani,6598,6010,1,2019-11-08 07:31:45
40221,<- LMG <- L. A. Devriese; T70,14818,6008,1,2019-11-08 07:31:45
40220,<- NCTC <- I. Skaar; 8399H1,14817,6007,1,2019-11-08 07:31:45
40219,"<- CIP <- CCUG <- Y. Wyon, PHLS",225,5921,1,2019-11-08 07:31:45
40218,"<- CIP <- CCUG <- J. Christensen, SSIC",224,5920,1,2019-11-08 07:31:45
40216,<- ATCC <- Inst. of Dental Res. <- M. D. P. Willcox; AI-1,14816,5917,1,2019-11-08 07:31:45
40217,<- C. E. O'Sullivan <- M. Hopkins; strain BBMML 01,23526,20255,1,2019-11-08 07:31:45
40215,"<- ATCC <- Bristol-Myers Co.; C-49,009",11070,5916,1,2019-11-08 07:31:45
40214,"<- NCIMB <- M. Formisano, Univ. Naples, Italy",5891,5915,1,2019-11-08 07:31:45
40213,<- NCIMB <- C. W. F. McClare <- D. J. Kushner; Delft 9,5890,5914,1,2019-11-08 07:31:45
40212,"<- B.J. Tindall <- NCMB <- C.W.F. McClare <- D.J. Kushner <- Delft Collection <- J.F.W. Holtz, strain 2 (<I>Halobacterium halobium</I>). The 16S rRNA gene sequence deposited as AJ002949 may not be of the same quality as sequences deposited subsequently",5889,1462,1,2019-11-08 07:31:45
40210,<- J. Heyrman; R-16300 <- A. Felske; IDA 0086,1217,5924,1,2019-11-08 07:31:45
40211,<- Y. Tanaka; AST4,13655,5913,1,2019-11-08 07:31:45
40209,<- J. Heyrman; R-15439 <- A. Felske; IDA 3307,1216,5923,1,2019-11-08 07:31:45
40208,<- J. Heyrman; R-15447 <- A. Felske; IDA 3632,1215,5922,1,2019-11-08 07:31:45
40207,<- J. Heyrman; R-16315 <- A. Felske; IDA 1115,1214,5901,1,2019-11-08 07:31:45
40206,<- J. Heyrman; R-16337 <- A. Felske; IDA 1937,1213,5900,1,2019-11-08 07:31:45
40205,<- A. Ueki; WF,12661,5899,1,2019-11-08 07:31:45
40204,<- A. Ueki; Wd,12660,5898,1,2019-11-08 07:31:45
40203,"<- T. Clavel, TU Munich, Freising-Weihenstephan, Germany; ptZ-260P",131094,22386,1,2019-11-08 07:31:45
40202,"<- P. Scheldeman, CLO, Belgium; MB 1871 <- P. Scheldeman",11563,5911,1,2019-11-08 07:31:45
40201,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; E17-2",158039,64613,1,2019-11-08 07:31:45
40200,"<- H. Cypionka <- A. Batzke, Institute for Chemistry and Biology of the Marine Environment (ICBM), Carl-von-Ossietzky University Oldenburg; E16-1",158038,64612,1,2019-11-08 07:31:45
40199,"<- D. A. Coil, Univ. of California, USA; UCD-OTCP <- J. I. Doctor",130425,21617,1,2019-11-08 07:31:45
40198,"<- European Space Agency, Noordwijk, Netherlands; ES2-5a2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",7656,16967,1,2019-11-08 07:31:45
40197,"<- European Space Agency, Noordwijk, Netherlands; ES2-4a2 <- P. Rettberg and S. Barczyk, DLR, Köln, Germany",7655,16965,1,2019-11-08 07:31:45
40196,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ 723",7654,6954,1,2019-11-08 07:31:45
40195,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ928",7653,6949,1,2019-11-08 07:31:45
6336,<- D. R. Boone; LYP,16657,6654,1,2018-05-31 09:23:47
40194,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ787",7652,6932,1,2019-11-08 07:31:45
40193,"<- P. Jensen, Scripps Inst. Oceanography, Univ. California, La Jolla, USA <- E. Gontang; CNJ770",7651,6912,1,2019-11-08 07:31:45
40192,"<- W.-J. Li, Yunnan Institute of Microbiology, Kunming, China; YIM 70120",132745,24535,1,2019-11-08 07:31:45
40191,"<- W.-J. Li, Yunnan Institute of Microbiology, Kunming, China; YIM 70106",132744,24534,1,2019-11-08 07:31:45
40190,"<- W.-J. Li, YIM; YIM 10102",24201,20621,1,2019-11-08 07:31:45
40187,<- E. L. Madsen; CJ2,2982,6017,1,2019-11-08 07:31:45
40188,"<- Q. Peng, YIM; RH99-GF7504",132829,24617,1,2019-11-08 07:31:45
40189,<- C. Wyss; OMZ 913,17989,6016,1,2019-11-08 07:31:45
40186,"<- M. Heyndrickx; MB800 <- H. Lieve, DVC-CLO, Belgium",1212,5910,1,2019-11-08 07:31:45
40184,<- T. Iizuka; SMP-6,10175,5754,1,2019-11-08 07:31:45
40185,<- T. Iizuka; SHK-1,10176,5761,1,2019-11-08 07:31:45
40183,"<- B. Ollivier, IRD, Marseille; met2 <- E. Miranda-Tello {2000}",4145,5652,1,2019-11-08 07:31:45
40182,"<- IMET <- KCC <- IMAS <- Ruan, 71-C10 (<I>Ampullariella pekinensis</I>)",7838,12366,1,2019-11-08 07:31:45
40181,<- JCM <- S. Omura; K95-5561,7837,12146,1,2019-11-08 07:31:45
40180,"<- T. Clavel, TU Munich, Freising-Weihenstephan, Germany; MT10-315-CC-8.2",131093,22385,1,2019-11-08 07:31:45
40179,<- ATCC <- S. M. Finegold; WAL 16351,2821,6024,1,2019-11-08 07:31:45
40178,"<- M. E. Hamid, King Khalid University, Abha, Saudi Arabia; SD256 <- S.M. El Sanousi <- M.T. Musa",23154,18829,1,2019-11-08 07:31:45
40177,"<- M. Goodfellow, Univ. Newcastle; J72",10608,11782,1,2019-11-08 07:31:45
40176,"<- M. Labrenz <- P. Hirsch, IFAM; EL-166",24541,20798,1,2019-11-08 07:31:45
40174,<- A.E. Cazemier; VPCX2,12610,4785,1,2019-11-08 07:31:45
