halophily,salt,salt_concentration,salt_concentration_unit,ability,test_type
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5,%,positive,growth
NULL,NaCl,0-5.5,%,positive,growth
NULL,NaCl,0-5.5,%,positive,growth
NULL,NaCl,0-5.5,%,positive,growth
NULL,NaCl,0-5.5,%,positive,growth
NULL,NaCl,0-5.5,%,positive,growth
NULL,NaCl,0-5.8,%,positive,growth
NULL,NaCl,0-5.8,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6,%,positive,growth
NULL,NaCl,0-6.5,%,positive,growth
NULL,NaCl,0-6.5,%,positive,growth
NULL,NaCl,0-6.5,%,positive,growth
NULL,NaCl,0-6.96,%,positive,growth
NULL,NaCl,0-6.96,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7,%,positive,growth
NULL,NaCl,0-7.5,%,positive,growth
NULL,NaCl,0-7.5,%,positive,growth
NULL,NaCl,0-7.5,%,positive,growth
NULL,NaCl,0-7.5,%,positive,growth
NULL,NaCl,0-7.5,%,positive,growth
NULL,NaCl,0-7.54,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8,%,positive,growth
NULL,NaCl,0-8.5,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9,%,positive,growth
NULL,NaCl,0-9.5,%,positive,growth
NULL,NaCl,0-9.5,%,positive,growth
NULL,NaCl,0.0-0.25,%,positive,growth
NULL,NaCl,0.0-0.5,%,positive,growth
NULL,NaCl,0.0-0.5,%,positive,growth
NULL,NaCl,0.0-0.5,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.0,%,positive,growth
NULL,NaCl,0.0-1.5,%,positive,growth
NULL,NaCl,0.0-10,%,positive,growth
NULL,NaCl,0.0-10,%,positive,growth
NULL,NaCl,0.0-10,%,positive,growth
NULL,NaCl,0.0-12,%,positive,growth
NULL,NaCl,0.0-14,%,positive,growth
NULL,NaCl,0.0-14,%,positive,growth
NULL,NaCl,0.0-15,%,positive,growth
NULL,NaCl,0.0-15,%,positive,growth
NULL,NaCl,0.0-16,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-2.0,%,positive,growth
NULL,NaCl,0.0-20,%,positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-3.0,%,positive,growth
NULL,NaCl,0.0-4.0,%,positive,growth
NULL,NaCl,0.0-4.0,%,positive,growth
NULL,NaCl,0.0-4.4,%,positive,growth
NULL,NaCl,0.0-5.0,%,positive,growth
NULL,NaCl,0.0-5.0,%,positive,growth
NULL,NaCl,0.0-5.0,%,positive,growth
NULL,NaCl,0.0-5.0,%,positive,growth
NULL,NaCl,0.0-6.0,%,positive,growth
NULL,NaCl,0.0-6.0,%,positive,growth
NULL,NaCl,0.0-7.0,%,positive,growth
NULL,NaCl,0.0-7.0,%,positive,growth
NULL,NaCl,0.0-8.0,%,positive,growth
NULL,NaCl,0.0-8.0,%,positive,growth
NULL,NaCl,0.0-8.0,%,positive,growth
NULL,NaCl,0.0-8.99,%,positive,growth
NULL,NaCl,0.002-0.145,%,positive,growth
NULL,NaCl,0.01-5.0,%,positive,growth
NULL,NaCl,0.02-0.6,%,positive,growth
NULL,NaCl,0.02-5,%,positive,growth
NULL,NaCl,0.05,%,positive,growth
NULL,NaCl,0.05,%,positive,growth
NULL,NaCl,0.05-0.5,%,positive,growth
NULL,NaCl,0.05-10,%,positive,growth
NULL,NaCl,0.05-13,%,positive,growth
NULL,NaCl,0.05-4.5,%,positive,growth
NULL,NaCl,0.05-6,%,positive,growth
NULL,NaCl,0.05-6.0,%,positive,growth
NULL,NaCl,0.05-8.6,%,positive,growth
NULL,NaCl,0.1,%,positive,growth
NULL,NaCl,0.1-1,%,positive,growth
NULL,NaCl,0.1-1.25,%,positive,growth
NULL,NaCl,0.1-1.5,%,positive,growth
NULL,NaCl,0.1-10,%,positive,growth
NULL,NaCl,0.1-10,%,positive,growth
NULL,NaCl,0.1-12.0,%,positive,growth
NULL,NaCl,0.1-15.0,%,positive,growth
NULL,NaCl,0.1-17,%,positive,growth
NULL,NaCl,0.1-19,%,positive,growth
NULL,NaCl,0.1-2,%,positive,growth
NULL,NaCl,0.1-2.0,%,positive,growth
NULL,NaCl,0.1-3.5,%,positive,growth
NULL,NaCl,0.1-5,%,positive,growth
NULL,NaCl,0.1-6,%,positive,growth
NULL,NaCl,0.1-7,%,positive,growth
NULL,NaCl,0.1-9.0,%,positive,growth
NULL,NaCl,0.1-9.0,%,positive,growth
NULL,NaCl,0.12-3.13,%,positive,growth
NULL,NaCl,0.17-0.52,%,positive,growth
NULL,NaCl,0.174-8.7,%,positive,growth
NULL,NaCl,0.2-0.3,%,positive,growth
NULL,NaCl,0.2-0.3,%,positive,growth
NULL,NaCl,0.2-0.3,%,positive,growth
NULL,NaCl,0.2-0.3,%,positive,growth
NULL,NaCl,0.2-0.5,%,positive,growth
NULL,NaCl,0.2-0.9,%,positive,growth
NULL,NaCl,0.2-1.5,%,positive,growth
NULL,NaCl,0.2-1.5,%,positive,growth
NULL,NaCl,0.2-2,%,positive,growth
NULL,NaCl,0.2-2,%,positive,growth
NULL,NaCl,0.2-2.5,%,positive,growth
NULL,NaCl,0.2-3,%,positive,growth
NULL,NaCl,0.2-3,%,positive,growth
NULL,NaCl,0.2-3,%,positive,growth
NULL,NaCl,0.2-3.5,%,positive,growth
NULL,NaCl,0.2-3.5,%,positive,growth
NULL,NaCl,0.25-10,%,positive,growth
NULL,NaCl,0.25-10,%,positive,growth
NULL,NaCl,0.25-15,%,positive,growth
NULL,NaCl,0.25-2,%,positive,growth
NULL,NaCl,0.25-20,%,positive,growth
NULL,NaCl,0.25-5.5,%,positive,growth
NULL,NaCl,0.29-3,%,positive,growth
NULL,NaCl,0.29-5.8,%,positive,growth
NULL,NaCl,0.3-10,%,positive,growth
NULL,NaCl,0.3-10,%,positive,growth
NULL,NaCl,0.3-10,%,positive,growth
NULL,NaCl,0.3-10.2,%,positive,growth
NULL,NaCl,0.3-4.0,%,positive,growth
NULL,NaCl,0.3-7,%,positive,growth
NULL,NaCl,0.3-8,%,positive,growth
NULL,NaCl,0.3-9,%,positive,growth
NULL,NaCl,0.35-9,%,positive,growth
NULL,NaCl,0.38-11.6,%,positive,growth
NULL,NaCl,0.4-4.2,%,positive,growth
NULL,NaCl,0.4-5.4,%,positive,growth
NULL,NaCl,0.4-5.4,%,positive,growth
NULL,NaCl,0.4-7.5,%,positive,growth
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0.5,%,positive,growth
NULL,NaCl,0.5-1,%,positive,growth
NULL,NaCl,0.5-1,%,positive,growth
NULL,NaCl,0.5-1.0,%,positive,growth
NULL,NaCl,0.5-1.0,%,positive,growth
NULL,NaCl,0.5-1.5,%,positive,growth
NULL,NaCl,0.5-1.5,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-10,%,positive,growth
NULL,NaCl,0.5-11,%,positive,growth
NULL,NaCl,0.5-11,%,positive,growth
NULL,NaCl,0.5-11,%,positive,growth
NULL,NaCl,0.5-11,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12,%,positive,growth
NULL,NaCl,0.5-12.5,%,positive,growth
NULL,NaCl,0.5-13,%,positive,growth
NULL,NaCl,0.5-13,%,positive,growth
NULL,NaCl,0.5-14,%,positive,growth
NULL,NaCl,0.5-14,%,positive,growth
NULL,NaCl,0.5-14,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-15,%,positive,growth
NULL,NaCl,0.5-16,%,positive,growth
NULL,NaCl,0.5-16.5,%,positive,growth
NULL,NaCl,0.5-17.5,%,positive,growth
NULL,NaCl,0.5-2,%,positive,growth
NULL,NaCl,0.5-2,%,positive,growth
NULL,NaCl,0.5-2,%,positive,growth
NULL,NaCl,0.5-2.0,%,positive,growth
NULL,NaCl,0.5-2.0,%,positive,growth
NULL,NaCl,0.5-20,%,positive,growth
NULL,NaCl,0.5-20,%,positive,growth
NULL,NaCl,0.5-20,%,positive,growth
NULL,NaCl,0.5-20,%,positive,growth
NULL,NaCl,0.5-20,%,positive,growth
NULL,NaCl,0.5-21,%,positive,growth
NULL,NaCl,0.5-22,%,positive,growth
NULL,NaCl,0.5-24,%,positive,growth
NULL,NaCl,0.5-24,%,positive,growth
NULL,NaCl,0.5-25,%,positive,growth
NULL,NaCl,0.5-25,%,positive,growth
NULL,NaCl,0.5-25,%,positive,growth
NULL,NaCl,0.5-25,%,positive,growth
NULL,NaCl,0.5-25,%,positive,growth
NULL,NaCl,0.5-25.0,%,positive,growth
NULL,NaCl,0.5-25.0,%,positive,growth
NULL,NaCl,0.5-27,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3,%,positive,growth
NULL,NaCl,0.5-3.5,%,positive,growth
NULL,NaCl,0.5-30,%,positive,growth
NULL,NaCl,0.5-30,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4,%,positive,growth
NULL,NaCl,0.5-4.0,%,positive,growth
NULL,NaCl,0.5-4.0,%,positive,growth
NULL,NaCl,0.5-4.0,%,positive,growth
NULL,NaCl,0.5-4.5,%,positive,growth
NULL,NaCl,0.5-4.5,%,positive,growth
NULL,NaCl,0.5-4.5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.0,%,positive,growth
NULL,NaCl,0.5-5.5,%,positive,growth
NULL,NaCl,0.5-5.7,%,positive,growth
NULL,NaCl,0.5-6,%,positive,growth
NULL,NaCl,0.5-6,%,positive,growth
NULL,NaCl,0.5-6,%,positive,growth
NULL,NaCl,0.5-6,%,positive,growth
