ID_met_antibiotica,metabolite_antib,is_antibiotic,ab_sensitive,ab_sensitivity_conc,ab_sensitivity_unit,ab_intermediate_unit,ab_resistant,ab_intermediate_conc,ab_resistance_unit,chebi_ID
14126,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14127,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14128,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14129,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14130,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14131,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14132,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14133,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14134,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
14135,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14136,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14137,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14141,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14142,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14143,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14144,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14145,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14146,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14147,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14148,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14149,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14150,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14151,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14152,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14153,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14154,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14155,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14156,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14157,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14158,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14159,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14160,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14161,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14162,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14163,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14164,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14165,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14166,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14167,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14168,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14169,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14170,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14171,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14172,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14173,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14174,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14175,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14176,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14177,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14178,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14179,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14180,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14181,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14182,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14183,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14184,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14185,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14186,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14187,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14188,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
14189,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14190,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14191,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14192,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14193,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14194,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14195,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14196,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14197,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14198,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14199,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14200,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14201,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14202,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14203,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14204,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14205,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14206,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14207,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14208,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14209,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14210,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14211,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14212,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14213,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14214,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14215,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14216,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14217,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14218,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14219,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14220,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14221,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14222,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14223,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14224,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14225,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14226,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14227,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14228,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14229,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14230,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14231,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14232,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14233,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14234,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14235,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14236,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14237,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14238,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14239,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14240,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14241,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14242,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14243,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14244,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14245,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14246,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14247,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14248,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14249,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14250,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14251,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14252,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14253,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14254,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14255,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14256,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14257,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14258,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14259,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14260,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14261,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14262,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14263,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14264,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14265,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14266,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14267,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14268,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14269,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14270,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14271,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14272,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14273,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14274,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14275,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14276,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14277,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14278,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14279,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14280,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14281,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14282,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14283,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14284,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14285,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14286,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14287,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14288,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14289,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14290,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14291,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14292,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14293,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14294,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14295,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14296,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14297,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14298,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14299,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14300,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14301,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14302,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14303,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14304,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14305,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14306,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14307,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14308,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14309,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14310,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14311,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14312,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14313,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14314,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14315,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14316,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14317,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14318,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14319,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14320,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14321,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14322,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14323,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14324,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14325,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14326,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14327,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14328,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14329,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14330,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14331,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14332,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14333,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14334,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14335,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14336,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14337,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14338,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14339,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14340,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14341,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14342,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14343,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14344,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14345,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14346,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14347,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14348,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14349,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14350,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14351,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14352,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14353,Neomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,7507
14354,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14355,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14356,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14357,Cycloheximide,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,27641
14358,Kanamycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,6104
14360,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,µg,48947
14361,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,48947
14362,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,48947
14365,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,48947
14364,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,48947
14363,Tazobactam,1,1,NULL,NULL,NULL,NULL,NULL,NULL,9421
14359,"Clavulanic acid",1,1,30,µg,NULL,NULL,NULL,NULL,48947
14366,Tazobactam,1,1,NULL,NULL,NULL,NULL,NULL,NULL,9421
14367,"Clavulanic acid",1,NULL,NULL,NULL,NULL,1,NULL,NULL,48947
14368,Sulbactam,1,1,NULL,NULL,NULL,NULL,NULL,NULL,9321
14369,Sulfamerazine,1,1,NULL,NULL,NULL,NULL,NULL,NULL,102130
14370,"Clavulanic acid",1,1,32,"µg/mL (MIC)",NULL,NULL,NULL,NULL,48947
14371,"Clavulanic acid",1,1,0.5,"µg/mL (MIC)",NULL,NULL,NULL,NULL,48947
14372,"Clavulanic acid",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48947
14373,Tazobactam,1,1,NULL,NULL,NULL,NULL,NULL,NULL,9421
14374,"Clavulanic acid",1,1,32,"µg/mL (MIC)",NULL,NULL,NULL,NULL,48947
14375,"Clavulanic acid",1,1,2,"µg/mL (MIC)",NULL,NULL,NULL,NULL,48947
14376,"Clavulanic acid",1,1,32,"µg/mL (MIC)",NULL,NULL,NULL,NULL,48947
14377,"Clavulanic acid",1,1,NULL,NULL,NULL,NULL,NULL,NULL,48947
14378,Tazobactam,1,1,110,µg,NULL,NULL,NULL,NULL,9421
14379,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg,28971
14380,"Penicillin G",1,NULL,NULL,NULL,NULL,1,NULL,Unit,18208
14381,Chloramphenicol,1,1,30,µg,NULL,NULL,NULL,NULL,17698
14382,Kanamycin,1,1,30,µg,NULL,NULL,NULL,NULL,6104
14383,"Nalidixic acid",1,1,30,µg,NULL,NULL,NULL,NULL,100147
14384,Novobiocin,1,1,30,µg,NULL,NULL,NULL,NULL,28368
14385,Rifampicin,1,1,5,µg,NULL,NULL,NULL,NULL,28077
14386,Streptomycin,1,1,10,µg,NULL,NULL,NULL,NULL,17076
14387,Tetracycline,1,1,30,µg,NULL,NULL,NULL,NULL,27902
14388,Trimethoprim,1,1,1.25,µg,NULL,NULL,NULL,NULL,45924
14389,Sulfamerazine,1,1,23.75,µg,NULL,NULL,NULL,NULL,102130
14390,Gentamicin,1,1,10,µg,NULL,NULL,NULL,NULL,17833
14391,"Polymyxin B",1,1,10,µg/mL,NULL,NULL,NULL,NULL,8309
14392,Kanamycin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,6104
14393,Streptomycin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,17076
14394,Gentamicin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,17833
14395,Neomycin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,7507
14396,Tetracycline,1,1,50,µg/mL,NULL,NULL,NULL,NULL,27902
14397,Minocycline,1,1,10,µg/mL,NULL,NULL,NULL,NULL,50694
14398,Levofloxacin,1,1,20,µg/mL,NULL,NULL,NULL,NULL,63598
14399,Erythromycin,1,1,20,µg/mL,NULL,NULL,NULL,NULL,48923
14400,Clindamycin,1,1,20,µg/mL,NULL,NULL,NULL,NULL,3745
14401,Nitrofurantoin,1,1,10,µg/mL,NULL,NULL,NULL,NULL,71415
14402,Chloramphenicol,1,1,10,µg/mL,NULL,NULL,NULL,NULL,17698
14403,Co-Trimoxazole,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,3770
14404,Ampicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28971
14405,Carbenicillin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,3393
14406,Vancomycin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28001
14407,Teicoplanin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,29687
14408,Rifampicin,1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,28077
14409,"Fusidic acid",1,NULL,NULL,NULL,NULL,1,NULL,µg/mL,29013
14410,Ampicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
14411,Carbenicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3393
14412,Cefalotin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,124991
14413,Chloramphenicol,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17548
14414,Lincomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,6472
14415,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
14416,Oleandomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,16869
14417,"Penicillin G",1,1,NULL,NULL,NULL,NULL,NULL,NULL,18208
14418,"Polymyxin B",1,1,NULL,NULL,NULL,NULL,NULL,NULL,8309
14419,Tetracycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,27902
14420,Gentamicin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,17833
14421,Kanamycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,6104
14422,Neomycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,7507
14423,Streptomycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,17076
14424,Carbenicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3393
14425,Cephalotin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,124991
14426,Chloramphenicol,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17698
14427,Lincomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,6472
14428,Novobiocin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28368
14429,Oleandomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,16869
14430,Tetracycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,27902
14431,Ampicillin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,28971
14432,Gentamicin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,17833
14433,Kanamycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,6104
14434,Neomycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,7507
14435,"Penicillin G",1,0,NULL,NULL,NULL,NULL,NULL,NULL,18208
14436,"Polymyxin B",1,0,NULL,NULL,NULL,NULL,NULL,NULL,8309
14437,Streptomycin,1,0,NULL,NULL,NULL,NULL,NULL,NULL,17076
14438,Amikacin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,2637
14439,Cefuroxime,1,1,NULL,NULL,NULL,NULL,NULL,NULL,3515
14440,Chloramphenicol,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17698
14441,Erythromycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,48923
14442,Gentamicin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17833
14443,Oxacillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,7809
14444,Penicillin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,17334
14445,"Polymyxin B",1,1,NULL,NULL,NULL,NULL,NULL,NULL,8309
14446,Tetracycline,1,1,NULL,NULL,NULL,NULL,NULL,NULL,27902
14447,Vancomycin,1,1,NULL,NULL,NULL,NULL,NULL,NULL,28001
14448,Ciprofloxacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,100241
14449,Norfloxacin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,100246
14450,Novobiocin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,28368
14451,Sulfamethoxazole,1,NULL,NULL,NULL,NULL,1,NULL,NULL,9332
14452,Piperacillin,1,NULL,NULL,NULL,NULL,1,NULL,NULL,8232
