ID_multimedia,file_name,file_path,file,full_file_path,FSI_URL,media_type,IPR,license_type,caption,created,creator,capture_equipment,ID_strains,ID_reference,manual_annotation,FK_tbl_images_micro,timestamp_micro,last_change
797,Cb_o7_M10230_S8871.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o7,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o7,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o7%2FCb_o7_M10230_S8871.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o7,,"Reichenbach, H.",,21154,18281,1,,,2016-03-22 14:22:16
798,Cb_o7_M10231_S8872.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o7,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o7,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o7%2FCb_o7_M10231_S8872.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o7,,"Reichenbach, H.",,21154,18281,1,,,2016-03-22 14:22:16
799,Cb_o5_M10669_S11609.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10669_S11609.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
800,Cb_o5_M10670_S11610.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10670_S11610.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
801,Cb_o5_M10671_S11611.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10671_S11611.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
802,Cb_o5_M10673_S11613.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10673_S11613.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
803,Cb_o5_M10674_S11612.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10674_S11612.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
804,Cb_o5_M10675_S11614.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10675_S11614.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
805,Cb_o5_M10677_S11616.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10677_S11616.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
806,Cb_o5_M10678_S11615.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10678_S11615.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
807,Cb_o5_M10680_S11618.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10680_S11618.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
808,Cb_o5_M10681_S11620.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_ova-ranarum/Cb_o5,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_ova-ranarum%2FCb_o5%2FCb_o5_M10681_S11620.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb o5,,"Reichenbach, H.",,21155,18281,1,,,2016-03-22 14:22:16
809,Cb_vi24_M5760_S4717.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi24%2FCb_vi24_M5760_S4717.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi24,,"Reichenbach, H.",,22411,18281,1,,,2016-03-22 14:22:16
810,Cb_vi24_M5762_S4718.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi24%2FCb_vi24_M5762_S4718.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi24,,"Reichenbach, H.",,22411,18281,1,,,2016-03-22 14:22:16
811,Cb_vi24_M5764_S4719.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi24%2FCb_vi24_M5764_S4719.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi24,,"Reichenbach, H.",,22411,18281,1,,,2016-03-22 14:22:16
812,Cb_vi24_M5765_S4720.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi24,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi24%2FCb_vi24_M5765_S4720.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi24,,"Reichenbach, H.",,22411,18281,1,,,2016-03-22 14:22:16
813,Cb_vi83_M9220_S8272.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi83%2FCb_vi83_M9220_S8272.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi83,,"Reichenbach, H.",,18179,18281,1,,,2016-03-22 14:22:16
814,Cb_vi83_M9221_S8743.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi83%2FCb_vi83_M9221_S8743.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi83,,"Reichenbach, H.",,18179,18281,1,,,2016-03-22 14:22:16
815,Cb_vi83_M9222_S8742.tif,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,,/dsmz_profile/Pictures_DSMZ_Web/Cystobacter_violaceus/Cb_vi83,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FCystobacter_violaceus%2FCb_vi83%2FCb_vi83_M9222_S8742.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Cb vi83,,"Reichenbach, H.",,18179,18281,1,,,2016-03-22 14:22:16
816,Hy_m25_M10335_S7153.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m25,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m25,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m25%2FHy_m25_M10335_S7153.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m25,,"Reichenbach, H.",,18486,18281,1,,,2016-03-22 14:22:16
817,Hy_m25_M10336_S7154.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m25,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m25,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m25%2FHy_m25_M10336_S7154.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m25,,"Reichenbach, H.",,18486,18281,1,,,2016-03-22 14:22:16
818,Hy_m3_M9006_S7094.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9006_S7094.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
819,Hy_m3_M9009_S7091.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9009_S7091.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
820,Hy_m3_M9011_S7092.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9011_S7092.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
821,Hy_m3_M9013_S7095.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9013_S7095.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
822,Hy_m3_M9014_S7096.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9014_S7096.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
823,Hy_m3_M9018_S7098.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9018_S7098.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
824,Hy_m3_M9019_S7099.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9019_S7099.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
825,Hy_m3_M9022_S7100.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9022_S7100.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
826,Hy_m3_M9024_S7102.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9024_S7102.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
827,Hy_m3_M9025_S7104.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9025_S7104.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
828,Hy_m3_M9026_S7103.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9026_S7103.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
829,Hy_m3_M9027_S7108.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9027_S7108.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
830,Hy_m3_M9028_S7107.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9028_S7107.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
831,Hy_m3_M9029_S7105.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9029_S7105.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
832,Hy_m3_M9030_S7106.tif,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,,/dsmz_profile/Pictures_DSMZ_Web/Hyalocystis_minuta/Hy_m3,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHyalocystis_minuta%2FHy_m3%2FHy_m3_M9030_S7106.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hy m3,,"Reichenbach, H.",,19683,18281,1,,,2016-03-22 14:22:16
833,Hp_g12_M6218_S3414.tif,/dsmz_profile/Pictures_DSMZ_Web/Herpetosiphon_giganteus/Hp_g12,,/dsmz_profile/Pictures_DSMZ_Web/Herpetosiphon_giganteus/Hp_g12,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FHerpetosiphon_giganteus%2FHp_g12%2FHp_g12_M6218_S3414.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Hp g12,,"Reichenbach, H.",,18180,18281,1,,,2016-03-22 14:22:16
839,Mx_f443_M7539_S2474.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7539_S2474.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
840,Mx_f443_M7540_S2475.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7540_S2475.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
841,Mx_f443_M7541_S3454.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7541_S3454.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
842,Mx_f443_M7542_S3455.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7542_S3455.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
843,Mx_f443_M7543_S2476.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7543_S2476.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
844,Mx_f443_M7544_S3456.tif,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,,/dsmz_profile/Pictures_DSMZ_Web/Myxococcus_fulvus/Mx_f443,http://mediastorage.bgbm.org/fsi/server?type=image&source=dsmz_profile%2FPictures_DSMZ_Web%2FMyxococcus_fulvus%2FMx_f443%2FMx_f443_M7544_S3456.tif,tiff,Helmholtz-Zentrum für Infektionsforschung GmbH,(C) Leibniz-Institut DSMZ-Deutsche Sammlung von Mikroorganismen und Zellkulturen GmbH,Mx f443,,"Reichenbach, H.",,18182,18281,1,,,2016-03-22 14:22:16
