ID_culture_collection,Acronym_col,Acronym_col_num,URL_general,URL_str_num,Culture_Collection,last_change,matches_count
706,IW,IW,,,"Veterinary Branch of National Strain Collection, Veterinary Institute, Department of Microbiology, Al. Partyzantow 57, 24-100 Pulawy, Poland.",2021-10-07 06:10:49,0
707,FDA,FDA,,,"US Food and Drug Administration, Washington, D.C., USA.",2021-10-07 06:09:59,2
708,HSMS,HSMS,,,?,2021-10-07 06:10:28,0
709,USCC,USCC,,,"University of Surrey Culture Collection, Department of Microbiology, University of Surrey, Guilford, UK.",2021-10-07 06:13:12,3
710,UQB,UQB,,,"University of Queensland Microbiology Collection, University of Queensland, Queensland, Australia.",2021-10-07 06:13:11,0
711,UMASS,UMASS,,,"University of Massachusetts, Institute of Microbiology, USA.",2021-10-07 06:13:08,0
712,ARC,ARC,,,?,2021-10-07 06:08:38,1
713,BDUN,BDUN,,,"Department of Botany, University of Nottingham, Nottingham, UK.",2021-10-07 06:08:48,0
714,IAW,IAW,,,"Research and Development Centre for Biotechnology Culture Collection, ul. Staroscinska 5, 02-516 Warszawa, Poland.",2021-10-07 06:10:32,5
715,HACC,HACC,,,"Research Laboratories, Hindustan Antibiotics Ltd., India.",2021-10-07 06:10:18,4
716,DUT,DUT,,,?,2021-10-07 06:09:50,0
717,Beijing,Beijing,,,?,2021-10-07 06:08:48,0
718,HSLZ,HSLZ,,,?,2021-10-07 06:10:28,0
719,THW,THW,,,?,2021-10-07 06:12:55,0
720,YSP,YSP,,,?,2021-10-07 06:13:28,0
721,Bacteroides,Bacteroides,,,?,2021-10-07 06:08:44,0
722,JBTF,JBTF,,,?,2021-10-07 06:10:51,0
723,BKM,BKM,,,?,2021-10-07 06:08:52,3
724,Environment,Environment,,,?,2021-10-07 06:09:54,0
725,LUSFXJT,LUSFXJT,,,?,2021-10-07 06:11:17,0
726,Forestry,Forestry,,,?,2021-10-07 06:10:02,0
727,DPD,DPD,,,?,2021-10-07 06:09:47,0
728,BKS,BKS,,,?,2021-10-07 06:08:53,0
729,ZIMET,ZIMET,,,See: IMET.,2021-10-07 06:13:30,4
730,WRRL,WRRL,,,"Western Utilization Research and Development Division, U.S. Department of Agriculture, Albany, California, USA.",2021-10-07 06:13:22,0
731,SC,SC,,,"Squibb Institute for Medical Research, New Brunswick, New Jersey, USA.",2021-10-07 06:12:29,17
732,SG,SG,,,"Schott and Gen. Jena, Mikrobiologisches Labor, Jena, Germany.",2021-10-07 06:12:33,59
733,CEB,CEB,,,"Centre d'Etudes du Bouchet, Le Bouchet, France.",2021-10-07 06:09:15,0
734,DMUR,DMUR,,,"Department of Mycology, University of Recife, Brazil.",2021-10-07 06:09:46,0
735,FTK,FTK,,,"Forintek Culture Collection of Wood-Inhabiting Fungi, Ottawa, Ontario, Canada.",2021-10-07 06:10:06,0
736,ICI,ICI,,,"Imperial Chemical Industries Ltd., Welwyn, Hertfordshire, UK.",2021-10-07 06:10:34,0
737,IMUR,IMUR,,,"Institute of Mycology, University of Recife, Recife, Brazil.",2021-10-07 06:10:41,0
738,IP,IP,,,"Department of Insect Pathology, Institute of Entomology, Ceské Budejovice, Czech Republic.",2021-10-07 06:10:44,20
739,KCOM,KCOM,,,"Korean Collection for Oral Microbiology, Department of Oral Biochemistry, School of Dentistry, Chosun University, Guwangju, Republic of Korea.",2021-10-07 06:10:57,0
740,LSH,LSH,,,"London School of Hygiene and Tropical Medicine, London, UK.",2021-10-07 06:11:15,0
741,MDH,MDH,,,"Michigan Department of Health, USA.",2021-10-07 06:11:23,0
742,IBSO,IBSO,,,See: CC IBSO.,2021-10-07 06:10:33,0
743,UBC,UBC,,,"University of British Columbia, Vancouver, B.C., Canada.",2021-10-07 06:13:04,0
744,CDA,CDA,,,"Canadian Department of Agriculture, Ottawa, Canada.",2021-10-07 06:09:14,3
745,RTCI,RTCI,,,"Research Laboratories, Takeda Chemical Industries Ltd., Japan.",2021-10-07 06:12:25,2
746,MCCC,MCCC,http://mccc.org.cn/,http://mccc.org.cn/detailRecord3.asp?bcbh=#####CULCOLNO#####,"Marine Culture Collection of China, China.",2021-10-07 06:11:22,0
747,MFC,MFC,,,"Matsushima Fungus Collection, Kobe, Japan.",2021-10-07 06:11:24,0
748,NI,NI,,,"Nagao Institute, Tokyo, Japan (defunct).",2021-10-07 06:11:45,1
749,NISL,NISL,,,"Noda Institute for Scientific Research, Noda, Chiba, Japan.",2021-10-07 06:11:47,0
750,PCI,PCI,,,"Penicillin Control and Immunology Section, Food and Drug Administration, Washington DC, USA.",2021-10-07 06:12:03,14
751,PRL,PRL,,,"Prairie Regional Laboratory, Saskatoon, Canada.",2021-10-07 06:12:11,0
752,OAC,OAC,,,"Department of Botany and Genetics, University of Guelph, Ont., Canada.",2021-10-07 06:11:55,0
753,TAMA,TAMA,,,"Mycology and Metabolic Diversity Research Center, Tamagawa University Research Institute, Machida, Tokyo, Japan.",2021-10-07 06:12:49,0
754,Marseille,Marseille,,,?,2021-10-07 06:11:20,0
755,UNAM,UNAM,,,?,2021-10-07 06:13:09,0
756,Qtx,Qtx,,,?,2021-10-07 06:12:15,0
757,RST,RST,,,?,2021-10-07 06:12:25,7
758,RMF,RMF,,,"Rocky Mountain Herbarium, Fungi, University of Wyoming, Laramie, WY, USA.",2021-10-07 06:12:22,0
759,PYCC,PYCC,,,"Portuguese Yeast Culture Collection, C. R. M., New University of Lisbon, Lisbon, Portugal.",2021-10-07 06:12:14,0
760,NRRC,NRRC,,,?,2021-10-07 06:11:51,0
761,RBF,RBF,,,"Raiffeisen Bioforschung, Tullun, Austria.",2021-10-07 06:12:16,0
762,FCME,FCME,,,?,2021-10-07 06:09:58,0
763,BemT,BemT,,,?,2021-10-07 06:08:49,0
764,ENA,ENA,,,?,2021-10-07 06:09:54,0
765,SJCon,SJCon,,,?,2021-10-07 06:12:36,0
766,DQW,DQW,,,?,2021-10-07 06:09:48,0
767,FSRs,FSRs,,,?,2021-10-07 06:10:05,0
768,NCBI,NCBI,,,?,2021-10-07 06:11:40,1
769,SSU,SSU,,,?,2021-10-07 06:12:44,0
770,LEGE,LEGE,,,?,2021-10-07 06:11:08,0
771,EMBL,EMBL,,,?,2021-10-07 06:09:54,0
772,SN,SN,,,See: AMP.,2021-10-07 06:12:40,172
773,QM,QM,,,"Quartermaster Research and Development Center, US Army, Natick, MA, USA.",2021-10-07 06:12:15,1
774,GIFU,GIFU,,,See: GTC-GIFU.,2021-10-07 06:10:10,19
775,CBFS,CBFS,,,?,2021-10-07 06:09:04,0
776,TKBC,TKBC,,,"Institute of Biological Sciences, University of Tsukuba, Tsukuba, Ibaraki, Japan.",2021-10-07 06:12:57,0
777,TMI,TMI,,,"Tottori Mycological Institute, Japan Kinoko Research Center Foundation, Tottori, Japan.",2021-10-07 06:12:58,0
778,WFPL,WFPL,,,"Western Forest Products Laboratory, Vancouver, British Columbia, Canada.",2021-10-07 06:13:20,0
779,CSL,CSL,,,?,2021-10-07 06:09:32,2
780,YBLF,YBLF,,,"Yamanouchi Pharmaceutical Co., Ltd., Tokyo, Japan.",2021-10-07 06:13:25,0
781,IBPhM,IBPhM,,,"Department of Type Culture of Microorganisms, Institute of Biochemistry and Physiology of Microorganisms, URSS Academy of Sciences, Puschino, Moscow Region, Russia.",2021-10-07 06:10:32,0
782,KLMB,KLMB,,,"The Key Laboratory of Microbial Diversity in Southwest China, Ministry of Education and Laboratory for Conservation and Utilization of Bio-resources, Yunnan Institute of Microbiology, Yunnan University, Kunming, Yunnan, 650091, PR China.",2021-10-07 06:10:59,0
783,PBC,PBC,,,"Pacific Bacterial Collection, 3190 Maile Way, St John Plant Science Building 315, Honolulu Hi 96822, USA.",2021-10-07 06:12:02,0
784,ZQBW,ZQBW,,,?,2021-10-07 06:13:31,0
785,MTHU,MTHU,,,"Department of Bacteriology, Faculty of Medicine, Tahoku University, Miyagi-ken, Japan.",2021-10-07 06:11:34,0
786,BAC,BAC,,,?,2021-10-07 06:08:43,0
787,LRTL,LRTL,,,"Laboratoire de Recherches et Technologies Laitière de Rennes, Rennes, France.",2021-10-07 06:11:15,0
788,YFI,YFI,,,See: RIFY.,2021-10-07 06:13:26,0
789,TI,TI,,,"Herbarium of the Department of Botany, Faculty of Science, University of Tokyo, Tokyo, Japan.",2021-10-07 06:12:56,1
790,WYCCWR,WYCCWR,,,?,2021-10-07 06:13:23,1
791,WSF,WSF,,,"Wisconsin Soil Fungi Collection, Madison, WI, USA.",2021-10-07 06:13:22,1
792,FRClT,FRClT,,,?,2021-10-07 06:10:04,0
793,CKK,CKK,,,?,2021-10-07 06:09:23,0
794,BXX,BXX,,,?,2021-10-07 06:09:00,0
795,PLAI,PLAI,,,?,2021-10-07 06:12:07,0
796,COLL,COLL,,,?,2021-10-07 06:09:28,0
797,FPYD,FPYD,,,?,2021-10-07 06:10:03,0
798,ASCR,ASCR,,,?,2021-10-07 06:08:40,0
799,ISTT,ISTT,,,?,2021-10-07 06:10:47,0
800,MAB,MAB,,,?,2021-10-07 06:11:18,1
801,CMRC,CMRC,,,?,2021-10-07 06:09:25,0
802,Uher,Uher,,,?,2021-10-07 06:13:07,0
803,Hubel,Hubel,,,?,2021-10-07 06:10:29,0
804,KNF,KNF,,,?,2021-10-07 06:11:01,0
805,AGD,AGD,,,?,2021-10-07 06:08:30,0
806,Arct,Arct,,,?,2021-10-07 06:08:38,0
807,BISR,BISR,,,?,2021-10-07 06:08:52,0
808,AUB,AUB,,,?,2021-10-07 06:08:42,0
809,GSE,GSE,,,?,2021-10-07 06:10:15,1
810,KIRANT,KIRANT,,,?,2021-10-07 06:10:58,0
811,AKU,AKU,,,"Faculty of Agriculture, Kyoto University, Kyoto, Japan.",2021-10-07 06:08:32,1
812,CAIRO,CAIRO,,,"Cairo Microbiological Resource Centre - Cairo Mircen, Faculty of Agriculture, Cairo, Egypt.",2021-10-07 06:09:02,0
813,IAMCC,IAMCC,,,"Institute of Applied Microbiology, Culture Collection, The University of Tokyo, Yayoi, Bunko-Ku, Tokyo, Japan. (Collection transferred to JCM). See: JCM.",2021-10-07 06:10:31,0
814,JZB,JZB,,,?,2021-10-07 06:10:55,0
815,NHI,NHI,,,?,2021-10-07 06:11:45,1
816,ATTC,ATTC,,,?,2021-10-07 06:08:42,0
817,DBUM,DBUM,,,"Department of Biochemistry, Faculty of Medicine, University of Malaya, U50603 Kuala Lumpur, Malaysia.",2021-10-07 06:09:38,0
818,BEI,BEI,,,?,2021-10-07 06:08:48,0
819,MarBEC,MarBEC,,,"MarBEC Culture Collection, Monto Kumagai, 1955 East-West Road, Agricultural Science Building Rm. 415M, University of Hawaii, Honolulu, Hawaii 96822, USA.",2021-10-07 06:11:19,0
820,BRY,BRY,,,?,2021-10-07 06:08:57,0
821,CCTCCAA,CCTCCAA,,,?,2021-10-07 06:09:13,0
822,AMA,AMA,,,?,2021-10-07 06:08:35,0
823,ABIP,ABIP,,,?,2021-10-07 06:08:25,0
824,BMG,BMG,,,?,2021-10-07 06:08:54,8
825,GCC,GCC,,,?,2021-10-07 06:10:07,0
826,ATHU,ATHU,,,?,2021-10-07 06:08:41,0
827,QualiconTM,QualiconTM,,,"Qualicon Europe Ltd, Drakes Court, Wythall, 302 Alcester Road, Birmingham B47 6JR, United Kingdom.",2021-10-07 06:12:15,0
828,BARC,BARC,,,?,2021-10-07 06:08:44,0
829,SBC,SBC,,,?,2021-10-07 06:12:28,3
830,LMAU,LMAU,,,"Laboratory Microbiology, Agricultural University, Wageningen, Netherlands.",2021-10-07 06:11:12,0
831,EMML,EMML,,,?,2021-10-07 06:09:54,1
832,SRC-CCM,SRC-CCM,,,"Collection of Cultures of Microorganisms, VECTOR - State Research Center of Virology and Biotechnology, 633159 Koltsovo, Novosibirsk region, Russia. See: SRC.",2021-10-07 06:12:43,0
833,DAUFPE,DAUFPE,,,?,2021-10-07 06:09:37,1
834,Reiter,Reiter,,,?,2021-10-07 06:12:18,0
835,OLM,OLM,,,?,2021-10-07 06:11:58,0
836,TNS,TNS,,,?,2021-10-07 06:12:59,0
837,RSHAT,RSHAT,,,?,2021-10-07 06:12:24,0
838,Grand,Grand,,,?,2021-10-07 06:10:14,0
839,ALS,ALS,,,?,2021-10-07 06:08:34,0
840,CCIBt,CCIBt,,,?,2021-10-07 06:09:08,0
841,NIO,NIO,,,?,2021-10-07 06:11:47,0
842,CHAB,CHAB,,,?,2021-10-07 06:09:18,0
843,ALCB,ALCB,,,?,2021-10-07 06:08:32,0
844,PAD,PAD,,,?,2021-10-07 06:12:01,0
845,UPOC,UPOC,,,?,2021-10-07 06:13:10,0
846,Lancefield,Lancefield,,,"Lancefield Streptococcus Collection, Laboratory of Bacterial Pathogenesis and Immunology, Box 172, The Rockefeller University, 1230 York Avenue, New York, New York 10021, USA.",2021-10-07 06:11:06,0
847,BCN,BCN,,,?,2021-10-07 06:08:47,0
848,AMRC-C,AMRC-C,,,"Collaborating Center for Animal Mycoplasmas, Institute for Medical Microbiology, University of Aarhus, Aarhus, Denmark.",2021-10-07 06:08:36,1
849,DAPP-PG,DAPP-PG,,,"Dipartimento di Arboricoltura e Protezione delle Piante, Università di Perugia, Borgo XX Giugno, 74, 06121 Perugia, Italy.",2021-10-07 06:09:37,5
850,NCMA,NCMA,,,"National Center for Marine Algae and Microbiota, Bigelow Laboratory for Ocean Sciences, East Boothbay, ME, USA.",2021-10-07 06:11:42,0
851,CNBP,CNBP,,,?,2021-10-07 06:09:26,2
852,Sylt,Sylt,,,?,2021-10-07 06:12:48,1
853,GNS,GNS,,,?,2021-10-07 06:10:12,0
854,CGMCCC,CGMCCC,,,?,2021-10-07 06:09:18,0
855,Dukes,Dukes,,,?,2021-10-07 06:09:50,0
856,Benghazi,Benghazi,,,?,2021-10-07 06:08:49,0
857,HIM,HIM,,,?,2021-10-07 06:10:24,0
858,MUSC,MUSC,,,?,2021-10-07 06:11:36,11
859,KBS,KBS,,,"W.K. Kellogg Biological Station, Hickory Corners, Michigan, USA.",2021-10-07 06:10:56,6
860,CABI-GRC,CABI-GRC,,,"The Genetic Resource Collection, CABI Bioscience UK Centre (Egham) formerly IMI, Bakeham Lane, Egham, Surrey, TW20 9TY, UK (Strain numbers: IMI).",2021-10-07 06:09:01,0
861,HRI,HRI,,,?,2021-10-07 06:10:27,0
862,CMDM-PUJ,CMDM-PUJ,,,"Coleccion Microorganismos Departamento Microbiologia, Pontificia Universidad Javeriana, 7 CARRERA #43-82, Bogota, Cundinamarca, Colombia.",2021-10-07 06:09:24,0
863,DPIWE-FHU,DPIWE-FHU,,,"Fish Disease Culture Collection, Fish Health Unit, Department of Primary Industries Water Environment, 165 Westbury Road, Launceston, Tasmania, 7250, Australia.",2021-10-07 06:09:47,0
864,ISP,ISP,,,"International Streptomyces Project, Ohio Wesleyan University, Delaware, Ohio, 43015, USA (Terminated).",2021-10-07 06:10:47,475
865,KAW,KAW,,,?,2021-10-07 06:10:56,0
866,KEME,KEME,,,?,2021-10-07 06:10:57,0
867,HMGB,HMGB,,,"Hungarian Microbiology Gene Bank, Microbiological Department, Group of the Department of Food Technology and Microbiology of the University of Horticulture, 1064 Budapest, Izabella, Hungary. See: NCAIM.",2021-10-07 06:10:25,0
868,PMC,PMC,,,?,2021-10-07 06:12:08,0
869,MUA,MUA,,,?,2021-10-07 06:11:34,0
870,MVAB,MVAB,,,?,2021-10-07 06:11:36,0
871,VIAM,VIAM,,,"Institute of Applied Microbiology, University of Agricultural Sciences, Vienna, Austria.",2021-10-07 06:13:14,0
872,IAUR,IAUR,,,"Institute of Antibiotics, University of Recife, Recife, Pernambuco, Brazil.",2021-10-07 06:10:31,4
873,CIT,CIT,,,?,2021-10-07 06:09:22,1
874,KIT,KIT,,,"Laboratorium voor Tropische Hygiene, Koninklijk Instituut voor de Tropen, Meibergdreef 39, 1105 AZ Amsterdam, The Netherlands.",2021-10-07 06:10:58,1
875,KMMGU,KMMGU,,,?,2021-10-07 06:11:00,0
876,HRIA,HRIA,,,?,2021-10-07 06:10:27,0
877,OFN,OFN,,,?,2021-10-07 06:11:56,0
878,IJFM,IJFM,,,"Instituto Jaime Ferrán de Microbiología Consejo Superior de Investigaciones Científicas, Madrid, Spain.",2021-10-07 06:10:38,0
879,ST-IVEL,ST-IVEL,,,"Starter and Development Laboratory, St Ivel, Station Road, Wooton Barrett, Wiltshire, United Kingdom.",2021-10-07 06:12:45,0
880,SHAFA,SHAFA,,,?,2021-10-07 06:12:34,0
881,LAKTO-FLORA,LAKTO-FLORA,,,"Culture Collection of Dairy Microorganisms, Milcom Servis a.s., BAlohorskÁ 128, 169 00 Praha 6, Czech Republic.",2021-10-07 06:11:05,0
882,TPC,TPC,,,?,2021-10-07 06:12:59,0
883,RCDM,RCDM,,,"Republican Centre for Deposition of Microorganisms of the National Academy of Sciences and Ministry of Education and Science of Armenia, Arzni str.6, Abovian 378510, Armenia.",2021-10-07 06:12:17,0
884,PGSC,PGSC,,,"Pseudomonas Genetic Stock Center, East Carolina University, School of Medicine in Greenville, North Carolina, USA.",2021-10-07 06:12:05,0
885,PSA,PSA,,,"Progetto Sistematica Actinomiceti, Institute of Microbiology, Milano University, Milano, Italy.",2021-10-07 06:12:11,21
886,PAH,PAH,,,"Princess Alexandra Hospital, Brisbane, Australia.",2021-10-07 06:12:01,1
887,SMCC-W,SMCC-W,,,"Subsurface Microbial Culture Collection, Western Branch, Oregon Graduate Institute of Science and Technology, Portland, Oregon 97291-1000, USA.",2021-10-07 06:12:39,0
888,AGAL,AGAL,,,"Patent Culture Collection, Australian Government Analytical Laboratory, 1 Suakin St, Pymble. NSW. 2073, Australia.",2021-10-07 06:08:29,0
889,MCC-NIES,MCC-NIES,http://mcc.nies.go.jp/,,"Microbial Culture Collection at National Institute for Environmental Studies (MCC-NIES), 16-2, Onogawa, Tsukuba, Ibaraki, Japan.",2021-10-07 06:11:22,0
890,NMH,NMH,,,"North Middlesex Hospital, London, United Kingdom.",2021-10-07 06:11:49,0
891,NBBCRU,NBBCRU,,,"North Bengal University Bacterial Culture Repository Unit, Siliguri- 734430, West Bengal, India.",2021-10-07 06:11:39,0
892,RB,RB,,,"Raiffeisen-Bioforschung GmbH, Tulln, Austria.",2021-10-07 06:12:16,9
893,IOMCC,IOMCC,,,"International Organization for Mycoplasmatology Culture Collection, Purdue University, West Lafayette, IN, USA.",2021-10-07 06:10:43,0
894,DPDU,DPDU,,,"Instituto de difesa delle Plante, Unvinersita degli Studi di Udine, Udine, Italy.",2021-10-07 06:09:47,0
895,IMAC,IMAC,,,"Institute of Microbiology, Academica Sinica, Beijiing, People's Republic of China.",2021-10-07 06:10:39,0
896,IBAC,IBAC,,,"Institute of Botany, Academica Sinica, Beijiing, People's Republic of China.",2021-10-07 06:10:32,0
897,YLM,YLM,,,?,2021-10-07 06:13:27,0
898,OMZ,OMZ,,,"Institut für Orale Mikrobiologie und Allgemeine Immunologie, Zentrum für Zahn-, Mund- und Kieferheilkunde der Universität Zürich, Plattenstrasse 11, CH-8028, Zürich, Switzerland.",2021-10-07 06:11:58,8
899,TCC,TCC,,,?,2021-10-07 06:12:51,0
900,THI,THI,,,?,2021-10-07 06:12:55,3
901,ZMA,ZMA,,,?,2021-10-07 06:13:31,1
902,IAF,IAF,,,"Institute Armand Frappier, Centre de Recherche en Bactériologie, Quebec, Canada.",2021-10-07 06:10:31,0
903,IMG,IMG,,,"Institut für Mikrobiologie, Universität Göttingen, Germany.",2021-10-07 06:10:40,19
904,ETHZ,ETHZ,,,"Eidgenössische Technische Hochschule-Zentrum, Mikrobiologisches Institut, Zürich, Switzerland.",2021-10-07 06:09:56,0
905,OKI,OKI,,,"Hungarian National Collection of Medical Bacteria, B. Johan National Center for Epidemiology, Gyali ut 2-6, H-1097 Budapest, Hungary.",2021-10-07 06:11:57,0
906,HAU,HAU,,,"Huazhong Agricultural University, Wuhan, People's Republic of China.",2021-10-07 06:10:20,0
907,HCC,HCC,,,"Hawaii Culture Collection, Marine Bioproducts Engineering Center (MarBEC), University of Hawaii, 2525 Correa Road, HIG 131, Honolulu, HI 96822-2219, USA.",2021-10-07 06:10:21,0
908,CCOC,CCOC,,,"Fundacao Oswaldo Cruz-FIOCRUZ, Instituto Nacional de Controle de Qualidade em Saude-INCQS, Av. Brasil, 4365-Manguinhos, Rio de Janeiro, RJ, 21045-900, Brazil.",2021-10-07 06:09:11,0
909,FBABC,FBABC,,,"Freshwater Biological Association Bacterial Collection, Ferry House, Far Sawrey, Ambleside, Cumbria LA 22 0LP, United Kingdom.",2021-10-07 06:09:57,0
910,FRI,FRI,,,"Food Research Institute, Ministry of Agriculture, Forestry and Fisheries, Tsukuba, Japan.",2021-10-07 06:10:04,0
911,FLRM,FLRM,,,"Farmitalia Laboratori Ricerche Microbiologia, Milan, Italy.",2021-10-07 06:10:02,0
912,CCMEE,CCMEE,,,"Culture Collection of Microorganisms from Extreme Environments, University of Oregon, Center for Ecology and Evolutionary Biology, 5289 University of Oregon, Eugene, OR 97403-5289, USA.",2021-10-07 06:09:10,0
913,HAC,HAC,,,"Faculty of Agriculture, Kobe University, Japan.",2021-10-07 06:10:18,0
914,FMR,FMR,,,"Facultad de Medicina, Reus, Tarragona, Spain.",2021-10-07 06:10:02,0
915,CRIPP,CRIPP,,,"Culture Collection of Rhizobia, Research Institute of Crop Production, Drnovská 507, 161 06 Praha 6 - Ruzyne, Czech Republic.",2021-10-07 06:09:31,0
916,DSIR,DSIR,,,"Department of Scientific and Industrial Research, Mount Albert Research Centre, Auckland, New Zealand.",2021-10-07 06:09:49,0
917,LHMC,LHMC,,,"Department of Oral Microbiology, Royal London Hospital Medical College, London, United Kingdom.",2021-10-07 06:11:10,0
918,RRLB,RRLB,,,"Department of Microbiology, Regional Research Laboratory, Bhubaneswar 751 013, Orissa, India.",2021-10-07 06:12:24,0
919,DBUA,DBUA,,,"Department of Biology, Section of Ecology and Systematics, University of Athens, Panepistimiopolis, G-15784, Athens, Greece.",2021-10-07 06:09:38,0
920,AMC,AMC,,,"Department of Biologics Research, Walter Reed Army Institute of Research, Washignton, D.C., USA.",2021-10-07 06:08:35,2
921,HULL,HULL,,,"Department of Biochemistry, The University, Hull HU6 7RX North Humbersid, United Kingdom.",2021-10-07 06:10:29,0
922,RIFIS,RIFIS,,,"Culture Collection of Microorganisms with Application in the Fodder Industry, Food Research Institute, Radiová 7, 102 31 Praha 10, Czech Republic.",2021-10-07 06:12:20,0
923,DCC,DCC,,,"Dairy Culture Collection, Faculty of Biotechnology, Agricultural College of Athens, Iera Odos 75, G- 11855, Otanikos Athens, Greece.",2021-10-07 06:09:39,0
924,IEM,IEM,,,"Czech National Collection of Type Cultures, Institute of Hygiene and Epidemiology, Prague, Czech.",2021-10-07 06:10:36,0
925,WINDSOR,WINDSOR,,,"Culture Collection, University of Windsor, Windsor, Ontario, Canada.",2021-10-07 06:13:21,0
926,BKMW,BKMW,,,"Culture Collection, Institute of Microbiology, USSR Academy of Sciences, Moscow, Russia.",2021-10-07 06:08:53,0
927,IBPRM,IBPRM,,,"Culture Collection of the Institute of Biochemistry and Physiology of Plants and Microorganisms, RAS, Prospect Entusiastov, 13Saratov, 410015, Russia.",2021-10-07 06:10:32,0
928,VNIISCM,VNIISCM,,,"Culture Collection of the Institute of Agricultural Microbiology, Russian Academy of Agricultural Sciences, Shosse Podbelskogo 3, Pushkin-6, St.Petersburg, 189620, Russia.",2021-10-07 06:13:15,0
929,AFIP,AFIP,,,?,2021-10-07 06:08:29,0
930,CSCC,CSCC,,,"CSIRO Starter Culture Collection, CSIRO Division of Foodscience, Graham Road, Highett. Vic. 3190, Australia.",2021-10-07 06:09:32,0
931,CSIR,CSIR,,,"Council for Scientific and Industrial Research, Pretoria, South Africa.",2021-10-07 06:09:32,0
932,CBCC,CBCC,,,"Colworth Bacterial Culture Collection, Unilever Research Laboratory, Colworth House, Sharnbrook, U.K.",2021-10-07 06:09:04,3
933,CNBLM,CNBLM,,,"Collectione Nationale de Bacteria, Lab. Microbiologia, Centro per l'Ecologia Teorica e Applicata CETA, Via Vittorio Veneto 19, I-34170, Gorizia, Ital.",2021-10-07 06:09:26,0
