ID_compound_production,prefix,compound_name,suffix,KindProd_micro,excreted,ID_strains,ID_reference,manual_annotation,FK_tbl_production_micro,timestamp_micro,remarks_micro,last_change
1235,,micropolysporin A and B ,,MET,,13421,10714,1,1854.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1236,,mosquito toxin ,,MET,,1528,912,1,1857.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1237,,mosquito toxin ,,MET,,1529,913,1,1858.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1238,,naramycin B ,,MET,,15690,9607,1,1860.0,2007-12-21 16:56:24,"<B>(U.S. Pat. 3,074,855)</B>",2018-05-30 11:15:21
1239,,neomycin ,,MET,,15173,9625,1,1861.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1240,,netropsin ,,MET,,14974,9237,1,1862.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1241,,olivacein ,,MET,,15436,9270,1,1864.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1242,,paramomycin ,,MET,,15070,9412,1,1867.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1243,,paramomycin ,,MET,,15088,9630,1,1868.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1244,,pectin methylesterase ,,ENZ,,18049,998,1,1869.0,2007-12-21 16:56:23,"(U.S.Patent 4,572,898; U.S.Patent 4,721,676)",2018-05-30 11:15:21
1245,,"penicillin derivatives, transformation of ",,MET,,4975,1192,1,1871.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1246,,"phenylalanine, hydroxylation of ",,MET,,2008,197,1,1872.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1247,,anthocyanidine ,,MET,,15672,9533,1,1873.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1248,,carotenoid ,,MET,,14200,662,1,1875.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1249,,"pigment pink, diffusible","pink, diffusible",MET,,12853,12636,1,1879.0,2007-12-21 16:56:25,,2017-07-17 11:28:12
1250,,"pigment yellow, diffusible","yellow, diffusible",MET,,743,38,1,1880.0,2007-12-21 16:56:23,,2017-07-17 11:28:12
1251,,"pigment yellow, diffusible","yellow, diffusible",MET,,744,169,1,1881.0,2007-12-21 16:56:23,,2017-07-17 11:28:12
1252,,"pigment yellow-green, water-soluble","yellow-green, water-soluble",MET,,12747,295,1,1882.0,2007-12-21 16:56:23,,2017-07-17 11:28:12
1253,,pikromycin ,,MET,,14907,9689,1,1883.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1254,,piloquinone ,,MET,,15472,9718,1,1884.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1255,,polygalacturonate hydrolase ,,ENZ,,18049,998,1,1885.0,2007-12-21 16:56:23,"(U.S.Patent 4,572,898; U.S.Patent 4,721,676)",2018-05-30 11:15:21
1256,,polysaccharides ,,MET,,2626,123,1,1886.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1257,,polysaccharides dextran,dextran,MET,,6821,8462,1,1887.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1258,,polysaccharides dextran,dextran,MET,,6824,8651,1,1888.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1259,,polysaccharides dextran,dextran,MET,,6842,8652,1,1889.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1260,,polysaccharides dextran,dextran,MET,,6825,8748,1,1890.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1261,,polysaccharides levan,levan,MET,,7375,8564,1,1891.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1262,"1,2","1,2 propanediol ",,MET,,2703,322,1,1893.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1263,"1,3","1,3 propanediol ",,MET,,4072,1482,1,1894.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1264,3-OH,3-OH propionate ,,MET,,4072,1482,1,1895.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1265,,protease ,,ENZ,,17275,9192,1,1896.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1266,,protease ,,ENZ,,641,931,1,1898.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1267,,single cell protein ,,MET,,2008,197,1,1901.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1268,,single cell protein ,,MET,,2000,129,1,1902.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1269,,protein ,,MET,,1542,2045,1,1903.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1270,,protein ,,MET,,3079,8707,1,1904.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1271,,protein ,,MET,,7167,647,1,1906.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1272,,protein A ,,MET,,14486,8626,1,1907.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1273,,restriction endonuclease <i>Alu</i>I ,AluI,ENZ,,12574,8803,1,1912.0,2017-12-05 14:26:50,,2018-05-30 11:15:21
1274,,restriction endonuclease <i>Bal</i>I ,BalI,ENZ,,7307,8861,1,1913.0,2017-12-05 14:18:09,,2018-05-30 11:15:21
1275,,restriction endonuclease <i>Mvn</i>I ,MvnI,ENZ,,6993,588,1,1914.0,2017-12-05 10:47:25,,2018-05-30 11:15:21
1276,,restriction endonuclease ,SlaI,ENZ,,15344,9267,1,1915.0,2017-11-30 15:57:22,,2018-05-30 11:15:21
1277,,rubredoxin ,,ENZ,,2626,123,1,1916.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1278,,rufinosporin ,,MET,,7906,10840,1,1917.0,2007-12-21 16:56:25,(nocardosporin),2018-05-30 11:15:21
1279,,sorbose ,,MET,,52,12608,1,1923.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1280,,sphingoglycolipid ,,MET,,14202,9196,1,1924.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1281,,squalene ,,MET,,2626,123,1,1925.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1282,,steroids ,production or transformation,MET,,10852,102,1,1926.0,2018-01-11 12:56:39,,2018-05-30 11:15:21
1283,,steroids ,production or transformation,MET,,1521,1163,1,1929.0,2017-12-08 08:32:17,,2018-05-30 11:15:21
1284,,steroids ,production or transformation,MET,,1530,1164,1,1930.0,2017-12-08 08:36:40,,2018-05-30 11:15:21
1285,,steroids ,production or transformation,MET,,2675,1578,1,1933.0,2017-12-07 11:52:14,,2018-05-30 11:15:21
1286,,steroids ,oxidation,MET,,7265,8576,1,1934.0,2018-01-11 12:59:35,,2018-05-30 11:15:21
1287,,steroids ,production or transformation,MET,,7907,10936,1,1943.0,2017-12-08 08:37:23,,2018-05-30 11:15:21
1288,,steroids ,production or transformation,MET,,8328,1262,1,1945.0,2017-12-08 08:34:55,,2018-05-30 11:15:21
1289,,steroids ,production or transformation,MET,,8329,1263,1,1946.0,2017-12-07 12:04:21,,2018-05-30 11:15:21
1290,,"steroids, 3-ketoDelta<SUP>1</SUP><SUP>,</SUP><SUP>4</SUP> ","3-ketoDelta1,4",MET,,11100,8555,1,1950.0,2017-12-05 15:19:06,"(U.S. Pat. 3,010,876)",2018-05-30 11:15:21
1291,,steroids ,production or transformation,MET,,10909,10917,1,1954.0,2017-12-08 08:28:07,,2018-05-30 11:15:21
1292,,steroids ,,MET,,14883,9387,1,1956.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1293,,steroids ,production or transformation,MET,,15495,9807,1,1957.0,2017-12-08 08:28:55,,2018-05-30 11:15:21
1294,,steroids ,production or transformation,MET,,16226,440,1,1958.0,2017-12-07 16:37:59,,2018-05-30 11:15:21
1295,,"steroids, 2-ß-hydroxylated ","2-ß-hydroxylated, of the pregnane series",MET,,16245,9873,1,1959.0,2017-12-05 15:21:37,,2018-05-30 11:15:21
1296,,"steroids, 16-alpha-hydroxylated ",16-alpha-hydroxylated,MET,,15285,9860,1,1960.0,2017-12-05 15:25:18,"(U.S.Pat.2,991,230)",2018-05-30 11:15:21
1297,,steroids ,production or transformation,MET,,15309,9663,1,1961.0,2017-12-08 08:30:56,,2018-05-30 11:15:21
1298,,steroids ,production or transformation,MET,,15404,9463,1,1962.0,2017-12-07 16:35:53,,2018-05-30 11:15:21
1299,,streptolysin S ,,MET,,14755,709,1,1966.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1300,,streptolysin S ,,MET,,14756,710,1,1967.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1301,,streptomycin ,,MET,,16245,9873,1,1968.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1302,,thermorubin ,,MET,,16737,10717,1,1974.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1303,,thiolutin ,,MET,,15074,9840,1,1975.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1304,,thiolutin ,,MET,,15338,9823,1,1976.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1305,,thiolutin ,,MET,,16145,9836,1,1977.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1306,L,L tryptophan ,,MET,,10965,8588,1,1979.0,2007-12-21 16:56:24,"(U.S. Pat. 3,591,456)",2018-05-30 11:15:21
1307,,uricase ,,ENZ,,671,2059,1,1980.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1308,,uricase ,,ENZ,,664,635,1,1981.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1309,,vinegar ,,MET,,3,731,1,1984.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1310,,violacein ,,MET,,10449,9193,1,1985.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1311,,violacein ,,MET,,11313,808,1,1986.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1312,,viridogrisein ,,MET,,15282,9390,1,1987.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1313,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,16074,9411,1,1988.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1314,,vitamin K ,,MET,,5165,9144,1,1989.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1315,,xanthalycine ,,MET,,16130,9403,1,1991.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1316,,xanthomonadin I ,,MET,,17579,533,1,1993.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1317,,"yohimbine, hydroxylation ",,MET,,15179,9814,1,1994.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1318,,rifamycin SV ,,MET,,13255,12434,1,1995.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1319,,C-076 and derivatives ,,MET,,16212,10308,1,1996.0,2007-12-21 16:56:25,"(U.S. Pat. 4,412,991)",2018-05-30 11:15:21
1320,,C-076 and derivatives ,,MET,,16214,12580,1,1997.0,2007-12-21 16:56:25,"(U.S. Pat. 4,412,991)",2018-05-30 11:15:21
1321,,thienamycin ,,MET,,16011,12578,1,1998.0,2007-12-21 16:56:25,"(U.S. Pats. 3,950,357  4,006,060   4,168,268  4,198,338   4,282,322 and 4,304,867)",2018-05-30 11:15:21
1322,8-epi,8-epi thienamycin ,,MET,,16011,12578,1,1999.0,2007-12-21 16:56:25,"(U.S. Pat. 4,335,212)",2018-05-30 11:15:21
1323,,northienamycin ,,MET,,16011,12578,1,2000.0,2007-12-21 16:56:25,"(U.S. Pat. 4,247,640)",2018-05-30 11:15:21
1324,,fluorothreonine ,,MET,,16011,12578,1,2001.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1325,,fluoracetic acid ,,MET,,16011,12578,1,2002.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1326,"1,6-dihydroxy","1,6-dihydroxy phenazine 5,10-dioxide ",,MET,,16610,12452,1,2003.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1327,,plasminostreptin ,,MET,,16007,12574,1,2004.0,2007-12-21 16:56:25,"(U.S. Pat. 4,014,860)",2018-05-30 11:15:21
1328,,plasminostreptin ,,MET,,16008,12575,1,2005.0,2007-12-21 16:56:25,"(U.S. Pat. 4,014,860)",2018-05-30 11:15:21
1329,,plasminostreptin ,,MET,,16009,12576,1,2006.0,2007-12-21 16:56:25,"(U.S. Pat. 4,014,860)",2018-05-30 11:15:21
1330,,galactosidase-permease ,,ENZ,,4423,525,1,2019.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1331,ß,ß lactamase ,,ENZ,,4586,2367,1,2020.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1332,,magnetite ,,MET,,5791,3051,1,2021.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1333,,acetone ,,MET,,2536,2548,1,2022.0,2007-12-21 16:56:24,"(U.S. Pat. 4,521,516)",2018-05-30 11:15:21
1334,n,n butanol ,,MET,,2536,2548,1,2023.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1335,,"steroids, aromatic ",aromatic,MET,,10854,439,1,2024.0,2017-12-05 14:21:27,,2018-05-30 11:15:21
1336,,restriction endonuclease <i>Spa</i>I (<sub>Xho</sub>I) ,SpaI (XhoI),ENZ,,14968,9805,1,2025.0,2017-11-30 15:51:08,,2018-05-30 11:15:21
1337,,restriction endonuclease <i>Blu</i>I ,"BluI, BluII",ENZ,,7315,8771,1,2028.0,2017-12-05 13:31:49,,2018-05-30 11:15:21
1338,,pentachlorophenol-dehalogenase ,,ENZ,,14174,2984,1,2029.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1339,,tropolone ,,MET,,1916,2896,1,2030.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1340,D,D xylose isomerase ,,ENZ,,16717,297,1,2031.0,2007-12-21 16:56:23,(thermostable),2018-05-30 11:15:21
1341,,glucose isomerase ,,ENZ,,14202,9196,1,2032.0,2007-12-21 16:56:24,"(U.S. Pat. 3,956,066)",2018-05-30 11:15:21
1342,,"catechol-2,3-dioxygenase ",,ENZ,,2339,943,1,2038.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1343,L,L glutamic acid using gaseous hydrocarbons as main carbon source ,,MET,,10965,8588,1,2040.0,2007-12-21 16:56:24,"(U.S. Pat. 3,616,210)",2018-05-30 11:15:21
1344,DL,DL lactic acid ,,MET,,6404,8506,1,2041.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1345,DL,DL lactic acid ,,MET,,6402,9058,1,2042.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1346,DL,DL lactic acid ,,MET,,6405,8653,1,2043.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1347,(L+),(L+) lactic acid ,,MET,,6406,8857,1,2044.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1348,(L+),(L+) lactic acid ,,MET,,6407,8858,1,2045.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1349,(L+),(L+) lactic acid ,,MET,,6408,8859,1,2046.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1350,L(+),L(+) lactic acid ,,MET,,6409,8457,1,2047.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1351,L(+),L(+) lactic acid ,,MET,,6410,8660,1,2048.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1352,L(+),L(+) lactic acid ,,MET,,6411,8763,1,2049.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1353,L(+),L(+) lactic acid ,,MET,,6666,8764,1,2050.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1354,DL,DL lactic acid ,,MET,,6413,8898,1,2051.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1355,DL,DL lactic acid ,,MET,,6414,8899,1,2052.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1356,DL,DL lactic acid ,,MET,,6415,8902,1,2053.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1357,,neomycin ,,MET,,15204,12491,1,2054.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1358,,fradicin ,,MET,,15204,12491,1,2055.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1359,,X-537 A ,,MET,,16010,12577,1,2056.0,2007-12-21 16:56:25,(Lasalocid),2018-05-30 11:15:21
1360,D(-),D(-) lactic acid dehydrogenase ,,ENZ,,6833,8467,1,2057.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1361,,xanthine dehydrogenase ,,ENZ,,11090,10772,1,2058.0,2007-12-21 16:56:25,"(Jpn. Pat. 61,170,386)",2018-05-30 11:15:21
1362,,chelocardin ,,MET,,13223,12433,1,2060.0,2007-12-21 16:56:25,"(U.S. Pat. 3,155,582)",2018-05-30 11:15:21
1363,ß,ß lactamase ,,ENZ,,4912,12532,1,2074.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1364,L,L lysine ,,MET,,10566,12403,1,2075.0,2007-12-21 16:56:25,"(U.S. Pat. 3,905,867)",2018-05-30 11:15:21
1365,,"dextran, class B ",,MET,,6823,12485,1,2076.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1366,L,L glutamic acid ,,MET,,24848,12496,1,2077.0,2007-12-21 16:56:25,"(U.S. Pat. 3,663,370)",2018-05-30 11:15:21
1367,,"pepstatins A, B, C ",,MET,,14885,12573,1,2080.0,2007-12-21 16:56:25,"(U.S. Pat. 3,740,319)",2018-05-30 11:15:21
1368,,tetracycline ,,MET,,15034,12544,1,2081.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1369,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,16294,12492,1,2082.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1370,,"""<I>Streptomyces albus</I> lysine"" ",,MET,,16295,12562,1,2083.0,2007-12-21 16:56:25,(Lysozym),2018-05-30 11:15:21
1371,6-amino,6-amino penicillanic acid (amides) ,,ENZ,,4428,564,1,2086.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1372,,aspartate aminotransferase ,,ENZ,,4419,321,1,2087.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1373,,aspartate family biosynthetic enzymes ,,ENZ,,4546,1960,1,2088.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1374,,bacteriocin ,,MET,,14690,1814,1,2089.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1375,,lac repressor ,,MET,,4443,1380,1,2091.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1376,,actinorhodin ,,MET,,7816,12460,1,2092.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1377,,ß-lactamase OXA-2 ,,ENZ,,4913,12533,1,2094.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1378,ß,ß lactamase ,,ENZ,,4362,12534,1,2096.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1379,,lysozyme ,,ENZ,,16296,12563,1,2098.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1380,,lysozyme ,,ENZ,,16297,12564,1,2099.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1381,,avermectins ,,MET,,16214,12580,1,2100.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1382,,antibiotic DO5139 ß ,,MET,,5835,12581,1,2102.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1383,2,2 keto-L-gulonic acid ,,MET,,89,12583,1,2103.0,2007-12-21 16:56:25,"(U.S. Pat. 3,234,105)",2018-05-30 11:15:21
1384,,teichomycine ,,MET,,7818,11347,1,2104.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1385,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,15446,10385,1,2105.0,2007-12-21 16:56:25,"(Brit. Pat. 935,701)",2018-05-30 11:15:21
1386,,olivacein ,,MET,,15446,10385,1,2106.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1387,,rapamycine ,,MET,,16445,10379,1,2107.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1388,,vancomycin ,,MET,,13215,9119,1,2108.0,2007-12-21 16:56:24,"(U.S. Pat. 3,067,099)",2018-05-30 11:15:21
1389,,single cell protein ,,MET,,2004,134,1,2109.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1390,6,6 aminopenicillanic acid (amides) ,,MET,,4428,564,1,2110.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1391,,carotenoids ,,MET,,4283,85,1,2112.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1392,,carotenoids ,,MET,,4270,62,1,2113.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1393,,carotenoids ,,MET,,4271,63,1,2114.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1394,,carotenoids ,,MET,,4272,64,1,2115.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1395,,carotenoids ,,MET,,4273,81,1,2116.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1396,,carotenoids ,,MET,,4276,84,1,2117.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1397,,carotenoids ,,MET,,13812,2125,1,2118.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1398,,carotenoids ,,MET,,14008,2080,1,2119.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1399,,carotenoids ,,MET,,14005,120,1,2120.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1400,,carotenoids ,,MET,,17933,866,1,2121.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1401,,carotenoids ,,MET,,2479,52,1,2122.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1402,,carotenoids ,,MET,,2480,53,1,2123.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1403,,carotenoids ,,MET,,2487,47,1,2125.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1404,,carotenoids ,,MET,,2488,48,1,2126.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1405,,ubiquinone-10 ,,MET,,13812,2125,1,2128.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1406,,ubiquinone-10 ,,MET,,13742,754,1,2129.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1407,,ubiquinone-10 ,,MET,,14005,120,1,2130.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1408,,enoate reductase ,,ENZ,,2737,772,1,2131.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1409,,enoate reductase ,,ENZ,,2606,276,1,2132.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1410,,hydrogen ,,MET,,13807,2121,1,2133.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1411,,hydrogen ,,MET,,13808,2122,1,2134.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1412,,hydrogen ,,MET,,13805,475,1,2135.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1413,,hydrogen ,,MET,,13812,2125,1,2136.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1414,,hydrogen ,,MET,,13813,2126,1,2137.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1415,,hydrogen ,,MET,,13815,2341,1,2138.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1416,,hydrogen ,,MET,,13742,754,1,2139.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1417,,hydrogen ,,MET,,13741,748,1,2140.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1418,,hydrogen ,,MET,,6194,2129,1,2141.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1419,,hydrogen ,,MET,,6195,2130,1,2142.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1420,,hydrogen ,,MET,,6192,371,1,2143.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1421,,hydrogen ,,MET,,1798,2116,1,2144.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1422,,hydrogen ,,MET,,1799,2117,1,2145.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1423,,hydrogen ,,MET,,13874,1205,1,2146.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1424,,hydrogen ,,MET,,13875,1222,1,2147.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1425,,PHB ,,MET,,734,2066,1,2153.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1426,,PHB ,,MET,,12727,483,1,2156.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1427,,PHB ,,MET,,12737,877,1,2157.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1428,,PHB ,,MET,,342,878,1,2158.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1429,,PHB ,,MET,,12738,879,1,2159.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1430,,fluorescent pigment ,fluorescent,MET,,12717,163,1,2160.0,2017-12-05 11:21:26,,2018-05-30 11:15:21
1431,,fluorescent pigment ,fluorescent,MET,,12752,2062,1,2161.0,2017-12-05 11:22:51,,2018-05-30 11:15:21
1432,,fluorescent pigment ,fluorescent,MET,,12749,1021,1,2162.0,2017-12-05 11:22:06,,2018-05-30 11:15:21
1433,,pigment orange-red,orange-red,MET,,1074,356,1,2163.0,2007-12-21 16:56:23,,2017-07-17 11:28:12
1434,,pigment yellow,yellow,MET,,550,1186,1,2164.0,2007-12-21 16:56:24,,2017-07-17 11:28:12
1435,,polyhydroxyalkanoic acids ,,MET,,2886,272,1,2165.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1436,,polyhydroxyalkanoic acids ,,MET,,2017,269,1,2166.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1437,,polyhydroxyalkanoic acids ,,MET,,12717,163,1,2168.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1438,,polyhydroxyalkanoic acids ,,MET,,12722,1018,1,2169.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1439,,polyhydroxyalkanoic acids ,,MET,,17422,361,1,2170.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1440,,vitamin B<SUB>1</SUB><SUB>2</SUB> ,,MET,,14006,121,1,2175.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
1441,,actinomycin C ,,MET,,16216,10288,1,2176.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1442,,grasseriomycin ,,MET,,16217,9513,1,2177.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1443,,restriction endonuclease <i>Mec</i>I ,MecI,ENZ,,7972,11289,1,2180.0,2017-12-05 11:02:08,,2018-05-30 11:15:21
3807,N,N acyl homoserine lactones ,,MET,,131711,23507,1,3774.0,2016-01-22 13:58:40,,2018-05-30 11:15:21
1446,,antitumor antibacterial antibiotic complex ,,MET,,16953,11054,1,2183.0,2007-12-21 16:56:25,,2018-05-30 11:15:21
1447,,antibiotic 8327 complex ,,MET,,7818,11347,1,2184.0,2007-12-21 16:56:25,"(U.S. Pat. 4,239,751)",2018-05-30 11:15:21
1448,L,L carnitine ,,MET,,5163,9105,1,2185.0,2007-12-21 16:56:24,"(U.S. Pat. 4,650,759)",2018-05-30 11:15:21
1449,,antibiotic F3463 ,,MET,,15128,9762,1,2187.0,2007-12-21 16:56:25,"(German Pat. 1,077,381)",2018-05-30 11:15:21
1450,,tetracycline ,,MET,,15015,9330,1,2188.0,2007-12-21 16:56:24,"(U.S. Pat. 3,053,740)",2018-05-30 11:15:21
1451,,aureomycin ,,MET,,15015,9330,1,2189.0,2007-12-21 16:56:24,"(U.S. Pat. 2,482,055)",2018-05-30 11:15:21
1452,,terramycine ,,MET,,15474,9120,1,2191.0,2007-12-21 16:56:24,"(Brit. Pat. 713,795)",2018-05-30 11:15:21
1453,,desmethylnovobiocin ,,MET,,16449,9437,1,2192.0,2007-12-21 16:56:24,,2018-05-30 11:15:21
1454,3,"3 amino-4,7-dihydroxycoumarin hydrochloride ",,MET,,16449,9437,1,2193.0,2007-12-21 16:56:24,"(U.S. Pat. 3,049,550)",2018-05-30 11:15:21
1455,,bacteriochlorophyll ,,MET,,4282,390,1,2194.0,2007-12-21 16:56:23,,2018-05-30 11:15:21
